Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Brush, William	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/23/2004	31		LGE	Sinclair, Ian		
Hunte, Dia	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/23/2004	49		LGE	Smith, Carl		
Phillips, Derek	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/23/2004	72		LGE			
Gibbons, Karl	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/23/2004	74		LGE	Papa, Angelo		
Thompson, Abe	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/23/2004	83		LGE	Shinabarger, Andrew		
Larrosa-Sauco, Miguel	El Paso Patriots	El Paso Patriots	DFW Tornados	5/23/2004	15		LGE	Ilari-Bonfico, Mariano		
Castaneda, Daniel	El Paso Patriots	El Paso Patriots	DFW Tornados	5/23/2004	20		LGE			
Larrosa-Sauco, Miguel	El Paso Patriots	El Paso Patriots	DFW Tornados	5/23/2004	23		LGE			
Larrosa-Sauco, Miguel	El Paso Patriots	El Paso Patriots	DFW Tornados	5/23/2004	56		LGE			
Frias-Adame, Julio	El Paso Patriots	El Paso Patriots	DFW Tornados	5/23/2004	81		LGE			
Guendoozi, Tarik	DFW Tornados	El Paso Patriots	DFW Tornados	5/23/2004	63		LGE	Andrade de Souza, Lourenzo		
Rowland, Mark	DFW Tornados	El Paso Patriots	DFW Tornados	5/23/2004	84		LGE			
Carr, Calen	Orange County Blue Star	Orange County Blue Star	Fresno Fuego	5/23/2004	82		LGE	Carson, John		
Garcia, Nick	Fresno Fuego	Orange County Blue Star	Fresno Fuego	5/23/2004	16		LGE	Contreras-Salazar, Edgardo		
Souza, Jarrod	Fresno Fuego	Orange County Blue Star	Fresno Fuego	5/23/2004	66		LGE			
Chang, Tuck Won (Tony)	Southern California Seahorses	Southern California Seahorses	Nevada Wonders	5/23/2004	16		LGE	Whitfield, Brent		
Chang, Tuck Won (Tony)	Southern California Seahorses	Southern California Seahorses	Nevada Wonders	5/23/2004	25		LGE			
McLeish, Josh	Southern California Seahorses	Southern California Seahorses	Nevada Wonders	5/23/2004	45		LGE	Whitfield, Brent		
Chang, Tuck Won (Tony)	Southern California Seahorses	Southern California Seahorses	Nevada Wonders	5/23/2004	16		LGE	Whitfield, Brent		
Blackburn, Chris	Nevada Wonders	Southern California Seahorses	Nevada Wonders	5/23/2004	90		LGE			
Kincaid, Sefton	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	9		LGE			
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	15		LGE	Kincaid, Sefton		
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	20		LGE	Kincaid, Sefton		
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	23		LGE			
Mackey, David	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	39		LGE	Kincaid, Sefton		
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	44		LGE	Giebelhaus, James		
Ambrosio, Frank	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	46		LGE			
Ambrosio, Frank	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	71		LGE			
Kincaid, Sefton	Ajax Orlando Prospects	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	9		LGE			
Ward, Ben	Palm Beach Pumas	Ajax Orlando Prospects	Palm Beach Pumas	5/23/2004	67		LGE			
Simic, Bozidar	Vermont Voltage	Vermont Voltage	Jersey Falcons	5/23/2004	33	Penalty	LGE			
Forenza, Mike	Vermont Voltage	Vermont Voltage	Jersey Falcons	5/23/2004	75		LGE	Brown, Arthur (Alex)		
Rusevic, Mirza	Jersey Falcons	Vermont Voltage	Jersey Falcons	5/23/2004	44		LGE	Garrambone, Derek		
Moor, Drew	Chicago Fire Reserves	Chicago Fire Reserves	Des Moines Menace	5/23/2004	3		LGE	Thomas, Brett		
Mehreioskouei, Hamid	Chicago Fire Reserves	Chicago Fire Reserves	Des Moines Menace	5/23/2004	16		LGE	Velazquez, Jesus		
Costa, Rodrigo	Indiana Blast	Indiana Blast	Wisconsin Rebels	5/23/2004	25		LGE			
Webb, Marc	Wisconsin Rebels	Indiana Blast	Wisconsin Rebels	5/23/2004	12		LGE			
Biggerstaff, Brian	Memphis Express	Memphis Express	Nashville Metros	5/25/2004	37		LGE	Shteiwi, Jamal		
Dobson, Daniel	Memphis Express	Memphis Express	Nashville Metros	5/25/2004	60		LGE	Terry, Andrew		
Cook, Jonathan	Albany Black Watch Highlanders	Albany Black Watch Highlanders	New Hampshire Phantoms	5/26/2004	37		LGE	Kelly, Roy		
Popovich, Derek	Albany Black Watch Highlanders	Albany Black Watch Highlanders	New Hampshire Phantoms	5/26/2004	71		LGE			
Turpin, Mychal	Michigan Bucks	Michigan Bucks	Toledo Slayers	5/26/2004	31		LGE	Arita-Saldana, Humberto		
Turpin, Mychal	Michigan Bucks	Michigan Bucks	Toledo Slayers	5/26/2004	82		LGE	Arita-Saldana, Humberto		
Cameron, Knox (Washington)	Michigan Bucks	Michigan Bucks	Toledo Slayers	5/26/2004	90		LGE	Weill, Joseph		
Woolfolk, Corey	Rochester Rhinos	Puerto Rico Islanders	Rochester Rhinos	5/27/2004	42		LGE	Tsakiris, Shaun		
Kolomiets-Raad, Sergei	Calgary Mustangs	Calgary Mustangs	Edmonton Aviators	5/28/2004	90		LGE	Smith, Conrad		
Akok, Fred	Edmonton Aviators	Calgary Mustangs	Edmonton Aviators	5/28/2004	38		LGE	Vignjevic, Nikola		
Pizzolitto, Nevio	Montreal Impact	Montreal Impact	Toronto Lynx	5/28/2004	25		LGE	Leduc, Patrick		
Bailey, Joel John (JJ)	Montreal Impact	Montreal Impact	Toronto Lynx	5/28/2004	48		LGE	Leduc, Patrick		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Toronto Lynx	5/28/2004	69		LGE			
Commodore, Frederick	Montreal Impact	Montreal Impact	Toronto Lynx	5/28/2004	89		LGE	Budalic, Nikola		
Farrell, Jason	Seattle Sounders	Seattle Sounders	Milwaukee Wave United	5/28/2004	64		LGE	Sleeth, Billy		
Melo, Welton	Seattle Sounders	Seattle Sounders	Milwaukee Wave United	5/28/2004	90		LGE	Levesque, Roger		
Oliviero, Giuliano	Milwaukee Wave United	Seattle Sounders	Milwaukee Wave United	5/28/2004	45		LGE	Dusosky, Todd		
Afash, Fadi	Utah Blitzz	Utah Blitzz	Colorado Springs Blizzard	5/28/2004	52	Penalty	LGE			
Tudela, Joshua	Ft. Wayne Fever	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	2		LGE	Peercy, Lane		
Tudela, Joshua	Ft. Wayne Fever	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	18		LGE	Phillips, James		
Bullen, Salim	Ft. Wayne Fever	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	47		LGE	Peercy, Lane		
Jarun, Omar	Ft. Wayne Fever	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	109		LGE	Alden-Dunn, Miles		
Ubiparapovic, Sinisa	Cleveland Internationals	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	9		LGE	Veris, Kyle		
Ubiparapovic, Sinisa	Cleveland Internationals	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	45		LGE			
Kletzien, William	Cleveland Internationals	Ft. Wayne Fever	Cleveland Internationals	5/28/2004	65	Penalty	LGE			
Garneys, Kevin	West Virginia Chaos	West Virginia Chaos	Carolina Dynamo	5/28/2004	45		LGE	Johnson, William		
Shteiwi, Jamal	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/28/2004	11		LGE			
Merritt, Tim	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/28/2004	34		LGE	Farias, Guadalupe		
Storey, Marcus	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/28/2004	38		LGE	Young, Brian		
Roberts, Darryl	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/28/2004	63		LGE			
Moose, Justin B.	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/28/2004	83		LGE			
Uriarte, John	Austin Lightning	Austin Lightning	DFW Tornados	5/28/2004	41		LGE			
Hopkins, Kyle	Austin Lightning	Austin Lightning	DFW Tornados	5/28/2004	60		LGE			
Rowland, Mark	DFW Tornados	Austin Lightning	DFW Tornados	5/28/2004	11		LGE	Andrade de Souza, Lourenzo		
Andrade de Souza, Lourenzo	DFW Tornados	Austin Lightning	DFW Tornados	5/28/2004	17	Penalty	LGE			
Watson, Jamie	DFW Tornados	Austin Lightning	DFW Tornados	5/28/2004	27		LGE	Bergeron, Dwayne		
Rowland, Mark	DFW Tornados	Austin Lightning	DFW Tornados	5/28/2004	82		LGE	Chandler, Jared		
Rebuck, Daniel	Lafayette Swamp Cats	Lafayette Swamp Cats	El Paso Patriots	5/28/2004	78		LGE	Risco, Ruben		
Frias-Adame, Julio	El Paso Patriots	Lafayette Swamp Cats	El Paso Patriots	5/28/2004	60		LGE	Medlock, Steven		
Arreola, Victor	El Paso Patriots	Lafayette Swamp Cats	El Paso Patriots	5/28/2004	67		LGE	Ilari-Bonfico, Mariano		
Arrieta, Martin	El Paso Patriots	Lafayette Swamp Cats	El Paso Patriots	5/28/2004	84		LGE	Medlock, Steven		
Purertas, Christopher	El Paso Patriots	Lafayette Swamp Cats	El Paso Patriots	5/28/2004	89		LGE	Devlin, Brian		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/28/2004	65		LGE	Ward-Smith, David		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/28/2004	75		LGE	Smith, Jeffrey		
Riehl, Mike	Abbotsford Rangers	Cascade Surge	Abbotsford Rangers	5/28/2004	25		LGE	Plummer, Clayton		
Seely, Tim	Spokane Shadow	Spokane Shadow	Yakima Reds	5/28/2004	82		LGE			
Chabala, Michael	Yakima Reds	Spokane Shadow	Yakima Reds	5/28/2004	69		LGE	Flint, Jason		
Affleck, Matthew	BYU Cougars	BYU Cougars	Southern California Seahorses	5/28/2004	18		LGE			
Ojuka, Ken	BYU Cougars	BYU Cougars	Southern California Seahorses	5/28/2004	29		LGE	Blake, Brock		
Affleck, Matthew	BYU Cougars	BYU Cougars	Southern California Seahorses	5/28/2004	78		LGE	Gaertner-Neto, Gilbert		
Whitfield, Brent	Southern California Seahorses	BYU Cougars	Southern California Seahorses	5/28/2004	65		LGE			
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Bradenton Academics	5/28/2004	35		LGE			
Rhea, Andrew	Ajax Orlando Prospects	Ajax Orlando Prospects	Bradenton Academics	5/28/2004	45		LGE			
Mupier, Mira	Ajax Orlando Prospects	Ajax Orlando Prospects	Bradenton Academics	5/28/2004	85		LGE	Giebelhaus, James		
Bell, Brian	Bradenton Academics	Ajax Orlando Prospects	Bradenton Academics	5/28/2004	20		LGE			
Parrish, Eric	Reading Rage	Reading Rage	Vermont Voltage	5/28/2004	15	Penalty	LGE			
Severs, Chad	Reading Rage	Reading Rage	Vermont Voltage	5/28/2004	49		LGE	Chapay, Jorge		
Chapay, Jorge	Reading Rage	Reading Rage	Vermont Voltage	5/28/2004	61		LGE	Bartholomew, Arthur		
Bell, Andrew	Reading Rage	Reading Rage	Vermont Voltage	5/28/2004	88		LGE	Self, Brandon		
Sithonnorath, Khampratana(Joe)	Des Moines Menace	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	26		LGE	Washington, Austin		
Odorisio, Anthony	Des Moines Menace	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	43		LGE			
Sithonnorath, Khampratana(Joe)	Des Moines Menace	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	45		LGE	Cristman, Adam		
Crawford, Ryan	Des Moines Menace	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	64		LGE	Miller, Fan		
Crandell, Chad	Des Moines Menace	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	83	Penalty	LGE			
Keeling, Evan	Sioux Falls SpitFire	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	90		LGE	Rolfing, Todd (TJ)		
Ohad, Ron	Sioux Falls SpitFire	Des Moines Menace	Sioux Falls SpitFire	5/28/2004	52		LGE			
Kolinski, Mike	Thunder Bay Chill	Wisconsin Rebels	Thunder Bay Chill	5/28/2004	85		LGE			
Camara, Glen	Thunder Bay Chill	Wisconsin Rebels	Thunder Bay Chill	5/28/2004	86		LGE	Palguta, Scott		
Harris, Wolde	Charleston Battery	Charleston Battery	Atlanta Silverbacks	5/29/2004	50		LGE			
Bagley, Christopher	Charleston Battery	Charleston Battery	Atlanta Silverbacks	5/29/2004	85		LGE	Evans, Justin		
Pineda-Chacon, Alex	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	5/29/2004	21		LGE	Brooks, Gary		
Brooks, Gary	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	5/29/2004	40		LGE	Broder, Jordy		
DeLima, Adilson	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	5/29/2004	62		LGE			
Cozier, Mangea (Mac)	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	5/29/2004	67		LGE			
Etienne, Derrick	Long Island Rough Riders	Long Island Rough Riders	Northern Virginia Royals	5/29/2004	21		LGE	Blanchard, Ricardo (Ricky)		
Etienne, Derrick	Long Island Rough Riders	Long Island Rough Riders	Northern Virginia Royals	5/29/2004	58		LGE			
Osborne, Matthew	Northern Virginia Royals	Long Island Rough Riders	Northern Virginia Royals	5/29/2004	3		LGE	Nabih, Said		
O'Connor, Matthew	Northern Virginia Royals	Long Island Rough Riders	Northern Virginia Royals	5/29/2004	10		LGE	Osborne, Matthew		
Osborne, Matthew	Northern Virginia Royals	Long Island Rough Riders	Northern Virginia Royals	5/29/2004	76		LGE	O'Connor, Matthew		
Ackerman, Ryan	New Hampshire Phantoms	New Hampshire Phantoms	Westchester Flames	5/29/2004	7		LGE	Hansen, Bjorn		
Brito, Emmanuel (Manny)	New Hampshire Phantoms	New Hampshire Phantoms	Westchester Flames	5/29/2004	11		LGE	Fleming, Richard		
Manganello, Mark	New Hampshire Phantoms	New Hampshire Phantoms	Westchester Flames	5/29/2004	68		LGE	Ackerman, Ryan		
Manganello, Mark	New Hampshire Phantoms	New Hampshire Phantoms	Westchester Flames	5/29/2004	75		LGE	Fleming, Richard		
Teixeira-Gomes, Valdemar	New Hampshire Phantoms	New Hampshire Phantoms	Westchester Flames	5/29/2004	88		LGE			
Gordon, Alan	Portland Timbers	Portland Timbers	Milwaukee Wave United	5/29/2004	64		LGE	Saunders, Shawn		
Gordon, Alan	Portland Timbers	Portland Timbers	Milwaukee Wave United	5/29/2004	85		LGE	Sagare, Jake		
Gordon, Alan	Portland Timbers	Portland Timbers	Milwaukee Wave United	5/29/2004	96		LGE	Benedetti, Scott		
Dusosky, Todd	Milwaukee Wave United	Portland Timbers	Milwaukee Wave United	5/29/2004	15		LGE	Howes, Gregory		
Torres, Johnny	Milwaukee Wave United	Portland Timbers	Milwaukee Wave United	5/29/2004	50		LGE			
Zuleta-Mechura, Luis	Puerto Rico Islanders	Puerto Rico Islanders	Rochester Rhinos	5/29/2004	25		LGE	Da Silva-Sarafim, Jr, Edivaldo		
Miller, Doug	Rochester Rhinos	Puerto Rico Islanders	Rochester Rhinos	5/29/2004	22	Penalty	LGE			
Woolfolk, Corey	Rochester Rhinos	Puerto Rico Islanders	Rochester Rhinos	5/29/2004	68		LGE	Carrieri, Chris		
Swinehart, Dustin	Richmond Kickers	Richmond Kickers	Virginia Beach Mariners	5/29/2004	97		LGE			
Commodore, Frederick	Montreal Impact	Toronto Lynx	Montreal Impact	5/29/2004	14		LGE	Biello, Mauro		
Commodore, Frederick	Montreal Impact	Toronto Lynx	Montreal Impact	5/29/2004	43		LGE	Leduc, Patrick		
Evans, Matt	Utah Blitzz	Utah Blitzz	Southern California Seahorses	5/29/2004	13		LGE			
Gutierrez-Mendez, Alejandro	Utah Blitzz	Utah Blitzz	Southern California Seahorses	5/29/2004	50		LGE	Estrada, Jorge		
Martinez, Dylan	Southern California Seahorses	Utah Blitzz	Southern California Seahorses	5/29/2004	55		LGE	Jepson, Timmy		
Barone, Giuseppe (Joey)	Kalamazoo Kingdom	Ft. Wayne Fever	Kalamazoo Kingdom	5/29/2004	98		LGE			
Andrade de Souza, Lourenzo	DFW Tornados	DFW Tornados	Nashville Metros	5/29/2004	36		LGE	Plute, Ronald		
Guendoozi, Tarik	DFW Tornados	DFW Tornados	Nashville Metros	5/29/2004	61		LGE	Andrade de Souza, Lourenzo		
Andrade de Souza, Lourenzo	DFW Tornados	DFW Tornados	Nashville Metros	5/29/2004	87		LGE	Cates, Vassar		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Yakima Reds	5/29/2004	88		LGE	Smith, Jeffrey		
Suhm, Douglas Tyler	Yakima Reds	Cascade Surge	Yakima Reds	5/29/2004	36		LGE	Peetoom, Brad		
Pele, Jason	Yakima Reds	Cascade Surge	Yakima Reds	5/29/2004	46		LGE	Duben, Josef		
Cummings, Garth	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	5/29/2004	53		LGE	Crocker, Simon		
Hite, Brett	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	5/29/2004	58		LGE			
Hite, Brett	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	5/29/2004	78		LGE			
Giebelhaus, James	Abbotsford Rangers	Spokane Shadow	Abbotsford Rangers	5/29/2004	9		LGE			
Crocker, Sean	Abbotsford Rangers	Spokane Shadow	Abbotsford Rangers	5/29/2004	57		LGE			
Gabbart, Aaron	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	12		LGE			
Mackissack-Mendoza, Lehi	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	25		LGE	Blake, Brock		
Affleck, Matthew	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	31		LGE	Deshler, Chad		
Deshler, Chad	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	39		LGE			
Affleck, Matthew	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	79		LGE			
Robbins, Josh	BYU Cougars	BYU Cougars	Colorado Springs Blizzard	5/29/2004	83		LGE	Lamb, Christopher		
Contreras, Brian	Colorado Springs Blizzard	BYU Cougars	Colorado Springs Blizzard	5/29/2004	1		LGE			
Laxson, Timothy	Colorado Springs Blizzard	BYU Cougars	Colorado Springs Blizzard	5/29/2004	6		LGE			
Grillo, Anthony	Nevada Wonders	Nevada Wonders	Fresno Fuego	5/29/2004	13		LGE			
Sheed, Sam	Nevada Wonders	Nevada Wonders	Fresno Fuego	5/29/2004	61		LGE	Loera-Villavazo, Juan		
Coulibaly, Nene	Nevada Wonders	Nevada Wonders	Fresno Fuego	5/29/2004	87		LGE	Smith, Stanton		
Garcia, Nick	Fresno Fuego	Nevada Wonders	Fresno Fuego	5/29/2004	16		LGE	Oka, Dan		
Contreras-Salazar, Edgardo	Fresno Fuego	Nevada Wonders	Fresno Fuego	5/29/2004	29		LGE	Ramirez, Orlando		
Espindola, Jose Luis	Fresno Fuego	Nevada Wonders	Fresno Fuego	5/29/2004	90		LGE	Delgado, Eli		
Kamara, Kei Ansu	Orange County Blue Star	Orange County Blue Star	San Diego Gauchos	5/29/2004	81		LGE			
Lambert, Nick	New Orleans Shell Shockers	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	11		LGE	Bishop, Ian		
Montz, Jared	New Orleans Shell Shockers	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	68		LGE	Lambert, Nick		
Bishop, Ian	New Orleans Shell Shockers	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	90		LGE			
Hernandez, Hilario	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	19		LGE			
Pinedo-Irgoyen, Santiago	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	28		LGE	Medlock, Steven		
Pinedo-Irgoyen, Santiago	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	39		LGE			
Pinedo-Irgoyen, Santiago	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	51		LGE			
Larrosa-Sauco, Miguel	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	56		LGE			
Larrosa-Sauco, Miguel	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	70		LGE			
Pinedo-Irgoyen, Santiago	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	81		LGE	Devlin, Brian		
Coronel, Luis	El Paso Patriots	New Orleans Shell Shockers	El Paso Patriots	5/29/2004	85		LGE			
Amato, Anthony	Cocoa Expos	Cocoa Expos	Palm Beach Pumas	5/29/2004	28		LGE	Junuzovic, Adnan		
Amato, Anthony	Cocoa Expos	Cocoa Expos	Palm Beach Pumas	5/29/2004	82		LGE	Junuzovic, Adnan		
Amato, Anthony	Cocoa Expos	Cocoa Expos	Palm Beach Pumas	5/29/2004	100	Penalty	LGE			
Ward, Ben	Palm Beach Pumas	Cocoa Expos	Palm Beach Pumas	5/29/2004	60		LGE			
Garrambone, Derek	Palm Beach Pumas	Cocoa Expos	Palm Beach Pumas	5/29/2004	62	Penalty	LGE			
Fernandes, Narcisco	Rhode Island Stingrays	Rhode Island Stingrays	Brooklyn Knights	5/29/2004	29		LGE			
Fernandes, Narcisco	Rhode Island Stingrays	Rhode Island Stingrays	Brooklyn Knights	5/29/2004	78		LGE	McCormick, Mark		
Antunes-Silva, Indalecio	Rhode Island Stingrays	Rhode Island Stingrays	Brooklyn Knights	5/29/2004	90		LGE	Hartman, John		
Donatelli, Tony	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	11		LGE			
Sadler, Justin	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	12		LGE	Bruh, Adam		
Carmichael, Byron	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	37		LGE	Boss, Terrance		
Mingo, Ruben	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	72		LGE	Nuzzi, Philip		
Carmichael, Byron	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	80		LGE	Lukic, Pedja		
Holloway, Neil	South Jersey Barons	South Jersey Barons	Vermont Voltage	5/29/2004	53		LGE			
Simic, Bozidar	Vermont Voltage	South Jersey Barons	Vermont Voltage	5/29/2004	42		LGE			
Lukungu, Ali	Toledo Slayers	Toledo Slayers	West Michigan Edge	5/29/2004	25		LGE	Catalano, Anthony		
Uzoigwe, Kenny	Toledo Slayers	Toledo Slayers	West Michigan Edge	5/29/2004	28		LGE	Moss, Brandon		
Uzoigwe, Kenny	Toledo Slayers	Toledo Slayers	West Michigan Edge	5/29/2004	44		LGE			
Moussavou-Znamba, Nicholas	Toledo Slayers	Toledo Slayers	West Michigan Edge	5/29/2004	90		LGE			
Mehreioskouei, Hamid	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	11	Penalty	LGE			
Moor, Drew	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	31		LGE	Thomas, Brett		
Mehreioskouei, Hamid	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	32		LGE	Velazquez, Jesus		
Nash, Julian	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	70		LGE			
Grange, Patrick	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	76		LGE	Rodriguez, Genaro		
Grange, Patrick	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	83		LGE			
Klatter, James	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	86	Penalty	LGE			
Klatter, James	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	88		LGE			
Grange, Patrick	Chicago Fire Reserves	Chicago Fire Reserves	Sioux Falls SpitFire	5/29/2004	89		LGE			
Pacek, Cory	Des Moines Menace	Des Moines Menace	St. Louis Strikers	5/29/2004	71		LGE			
Ibisevic, Vedod	St. Louis Strikers	Des Moines Menace	St. Louis Strikers	5/29/2004	38		LGE	McKee, Cooper		
Hopson, Kyle	St. Louis Strikers	Des Moines Menace	St. Louis Strikers	5/29/2004	77		LGE			
Lascody, Doug	St. Louis Strikers	Des Moines Menace	St. Louis Strikers	5/29/2004	89		LGE			
Wesseh, Doco	Thunder Bay Chill	Wisconsin Rebels	Thunder Bay Chill	5/29/2004	78		LGE	Lee, Logan		
Voss, Clayton	Williamsburg Legacy	Williamsburg Legacy	Chesapeake Dragons	5/29/2004	64		LGE	Blacido, Jorge Avrelio		
Wright, Robbie	Williamsburg Legacy	Williamsburg Legacy	Chesapeake Dragons	5/29/2004	74		LGE	Sanders, Aaron		
Potteiger, Derek	Harrisburg City Islanders	Harrisburg City Islanders	Reading Rage	5/30/2004	10		LGE	Fisher, Steve		
Tanzini, Matt	Harrisburg City Islanders	Harrisburg City Islanders	Reading Rage	5/30/2004	17		LGE	Costigan, Keith		
Donnelly, Seamus	Harrisburg City Islanders	Harrisburg City Islanders	Reading Rage	5/30/2004	41		LGE	Fisher, Steve		
Costigan, Keith	Harrisburg City Islanders	Harrisburg City Islanders	Reading Rage	5/30/2004	63		LGE			
Radovic, Aleksandar	Harrisburg City Islanders	Harrisburg City Islanders	Reading Rage	5/30/2004	87		LGE	Shealer, Matt		
Severs, Chad	Reading Rage	Harrisburg City Islanders	Reading Rage	5/30/2004	15		LGE	Nusshag, Kurt		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	West Michigan Edge	5/30/2004	22		LGE			
Ali, Said	Pittsburgh Riverhounds	Pittsburgh Riverhounds	West Michigan Edge	5/30/2004	45		LGE	Flavius, David		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	West Michigan Edge	5/30/2004	49		LGE	Bastidas, Vincent		
Sondaal, Tiest	Pittsburgh Riverhounds	Pittsburgh Riverhounds	West Michigan Edge	5/30/2004	62		LGE	Finklea, Timothy		
Hartung, Daniel (Dan)	Pittsburgh Riverhounds	Pittsburgh Riverhounds	West Michigan Edge	5/30/2004	78		LGE	Caushaj, Granit		
Harrington, Michael	Raleigh CASL Elite	Raleigh CASL Elite	Chesapeake Dragons	5/30/2004	50	Penalty	LGE			
Curfman, Steven G. 	Raleigh CASL Elite	Raleigh CASL Elite	Chesapeake Dragons	5/30/2004	63		LGE			
Harrington, Michael	Raleigh CASL Elite	Raleigh CASL Elite	Chesapeake Dragons	5/30/2004	80		LGE	Witt, Ryan		
Harrington, Michael	Raleigh CASL Elite	Raleigh CASL Elite	Chesapeake Dragons	5/30/2004	89		LGE	Marvin, Kyle		
Thompson, Abe	Chesapeake Dragons	Raleigh CASL Elite	Chesapeake Dragons	5/30/2004	32		LGE	Papa, Angelo		
Hopkins, Paul	Nashville Metros	Austin Lightning	Nashville Metros	5/30/2004	36		LGE	Litchford, Chris		
Askey, Richard	Nashville Metros	Austin Lightning	Nashville Metros	5/30/2004	55		LGE			
Niemann, Justin	Bradenton Academics	Bradenton Academics	Cocoa Expos	5/30/2004	1		LGE	Mupier, Mira		
