Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Thayer, Jeritt	Harrisburg City Islanders	Harrisburg City Islanders	Charleston Battery	7/24/2010	52		LGE	Ruthven, Tyler		
Thayer, Jeritt	Harrisburg City Islanders	Harrisburg City Islanders	Charleston Battery	7/24/2010	63		LGE	Pelletier, Jason		
Neagle, Lamar	Charleston Battery	Harrisburg City Islanders	Charleston Battery	7/24/2010	6		LGE	Zaher, Michael R		
Mayard, Pierre Rudolph	Charleston Battery	Harrisburg City Islanders	Charleston Battery	7/24/2010	19		LGE	Heinemann, Tommy		
Heinemann, Tommy	Charleston Battery	Harrisburg City Islanders	Charleston Battery	7/24/2010	83		LGE	Neagle, Lamar		
Foglesong, Robert	Richmond Kickers	Richmond Kickers	Pittsburgh Riverhounds	7/24/2010	8		LGE	Burke, Michael		
Herrera, Jorge	Charlotte Eagles	Charlotte Eagles	Charleston Battery	7/31/2010	46	Penalty	LGE			
Herrera, Jorge	Charlotte Eagles	Charlotte Eagles	Charleston Battery	7/31/2010	54		LGE			
Neagle, Lamar	Charleston Battery	Charlotte Eagles	Charleston Battery	7/31/2010	73		LGE	Massie, Brandon		
Deighton, Jeremy	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Real Maryland Monarchs	7/31/2010	21		LGE			
Salsi, Nathan	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Real Maryland Monarchs	7/31/2010	68		LGE	Gray, Thomas J		
Elcock, Edson	Richmond Kickers	Richmond Kickers	Harrisburg City Islanders	7/31/2010	11		LGE			
Dos Santos, Gerson P	Richmond Kickers	Richmond Kickers	Harrisburg City Islanders	7/31/2010	50		LGE	Delicate, Matthew (Deli)		
Deighton, Jeremy	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Harrisburg City Islanders	8/4/2010	39		LGE	Weekes, Alex		
Kasiguran, Kai	Harrisburg City Islanders	Pittsburgh Riverhounds	Harrisburg City Islanders	8/4/2010	87		LGE	Petrasso, Vince		
Noviello, Jyler	Real Maryland Monarchs	Real Maryland Monarchs	Charlotte Eagles	8/7/2010	76		LGE	Hunter, Benjamin		
Hunter, Benjamin	Real Maryland Monarchs	Real Maryland Monarchs	Charlotte Eagles	8/7/2010	87		LGE	Sesay, Israel		
Gibson, Leo	Charlotte Eagles	Real Maryland Monarchs	Charlotte Eagles	8/7/2010	63		LGE			
Dalby, Gregory Mark	Charlotte Eagles	Real Maryland Monarchs	Charlotte Eagles	8/7/2010	90		LGE			
Delicate, Matthew (Deli)	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	8/7/2010	1		LGE			
Gray, Thomas J	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Charleston Battery	8/7/2010	17		LGE			
Deighton, Jeremy	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Charleston Battery	8/7/2010	31		LGE			
Heinemann, Tommy	Charleston Battery	Pittsburgh Riverhounds	Charleston Battery	8/7/2010	56		LGE	Wilson, John		
Bloes, Geoffrey	Harrisburg City Islanders	Harrisburg City Islanders	Pittsburgh Riverhounds	8/14/2010	90		LGE	Oppong, Dominic		
Gazda, Adam	Pittsburgh Riverhounds	Harrisburg City Islanders	Pittsburgh Riverhounds	8/14/2010	11		LGE	Baker, Matthew		
Villanueva, Jonathan	Richmond Kickers	Richmond Kickers	Real Maryland Monarchs	8/14/2010	72		LGE	Barlow, Neil		
Sanchez, Alan	Real Maryland Monarchs	Richmond Kickers	Real Maryland Monarchs	8/14/2010	46		LGE			
Neagle, Lamar	Charleston Battery	Charleston Battery	Charlotte Eagles	8/14/2010	37		LGE			
Heinemann, Tommy	Charleston Battery	Charleston Battery	Charlotte Eagles	8/14/2010	44		LGE	Zaher, Michael R		
Mayard, Pierre Rudolph	Charleston Battery	Charleston Battery	Charlotte Eagles	8/14/2010	48		LGE	Fuller, Ian		
Araujo Jr., Paulo	Miami FC Blues	Miami FC Blues	Austin Aztex	5/26/2010	0		LGE	Thompson, Abraham (Abe)		
Johnson, Edward	Austin Aztex	Miami FC Blues	Austin Aztex	5/26/2010	0		LGE	Griffin, Maxwell		
Alvarez, Yordany	Austin Aztex	Miami FC Blues	Austin Aztex	5/26/2010	0		LGE			
Veris, Kyle	Austin Aztex	Miami FC Blues	Austin Aztex	5/26/2010	0	Own Goal	LGE			
Weekes, Alex	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Real Maryland Monarchs	6/26/2010	25	Penalty	LGE			
Flunder, Sterling	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Real Maryland Monarchs	6/26/2010	32		LGE			
Watson, Jamie	Austin Aztex	Crystal Palace Baltimore	Austin Aztex	5/29/2010	65	Penalty	LGE			
Griffin, Maxwell	Austin Aztex	Crystal Palace Baltimore	Austin Aztex	5/29/2010	72		LGE	Johnson, Edward		
Griffin, Maxwell	Austin Aztex	Austin Aztex	Puerto Rico Islanders	6/5/2010	24		LGE	Olum, Lawrence		
Alvarez, Yordany	Austin Aztex	Austin Aztex	Puerto Rico Islanders	6/5/2010	80		LGE	Worthen, Joey		
Addlery, Nicholas Duane	Puerto Rico Islanders	Austin Aztex	Puerto Rico Islanders	6/5/2010	35		LGE			
Olum, Lawrence	Austin Aztex	Austin Aztex	Vancouver Whitecaps	6/12/2010	45		LGE			
Haber, Marcus	Vancouver Whitecaps	Austin Aztex	Vancouver Whitecaps	6/12/2010	68		LGE	Nash, Martin		
Khalfan, Nizar	Vancouver Whitecaps	Austin Aztex	Vancouver Whitecaps	6/12/2010	81		LGE	Haber, Marcus		
Griffin, Maxwell	Austin Aztex	Austin Aztex	Miami FC Blues	6/19/2010	0		LGE	Alvarez, Yordany		
Griffin, Maxwell	Austin Aztex	Austin Aztex	Miami FC Blues	6/19/2010	0		LGE	Olum, Lawrence		
Griffin, Maxwell	Austin Aztex	Austin Aztex	Miami FC Blues	6/19/2010	0		LGE	Needham, Jay		
Araujo Jr., Paulo	Miami FC Blues	Austin Aztex	Miami FC Blues	6/19/2010	0		LGE			
Araujo Jr., Paulo	Miami FC Blues	Miami FC Blues	Austin Aztex	6/26/2010	86		LGE			
Johnson, Edward	Austin Aztex	Miami FC Blues	Austin Aztex	6/26/2010	8		LGE			
Johnson, Edward	Austin Aztex	Miami FC Blues	Austin Aztex	6/26/2010	88	Penalty	LGE			
Daniel, Keon Kelly	Puerto Rico Islanders	Austin Aztex	Puerto Rico Islanders	7/3/2010	75		LGE			
Watson, Jamie	Austin Aztex	Austin Aztex	AC St. Louis	7/17/2010	35		LGE			
Griffin, Maxwell	Austin Aztex	Austin Aztex	AC St. Louis	7/17/2010	68		LGE	Johnson, Edward		
Johnson, Edward	Austin Aztex	Austin Aztex	Miami FC Blues	7/31/2010	44		LGE	Griffin, Leonard		
Olum, Lawrence	Austin Aztex	Austin Aztex	Miami FC Blues	7/31/2010	47		LGE	Watson, Jamie		
McFayden, Kendell	Austin Aztex	Austin Aztex	Miami FC Blues	7/31/2010	90		LGE	Alvarez, Yordany		
Thompson, Abraham (Abe)	Miami FC Blues	Austin Aztex	Miami FC Blues	7/31/2010	75		LGE			
Needham, Jay	Austin Aztex	Austin Aztex	Tampa Bay Rowdies	8/7/2010	16		LGE	Watson, Jamie		
Watson, Lance	Austin Aztex	Austin Aztex	Tampa Bay Rowdies	8/7/2010	18		LGE	Griffin, Maxwell		
Needham, Jay	Austin Aztex	Austin Aztex	Tampa Bay Rowdies	8/7/2010	35		LGE	Watson, Jamie		
Griffin, Maxwell	Austin Aztex	Austin Aztex	Tampa Bay Rowdies	8/7/2010	45		LGE	Olum, Lawrence		
Sanchez, Ricardo	Tampa Bay Rowdies	Austin Aztex	Tampa Bay Rowdies	8/7/2010	21	Penalty	LGE			
Tan, Long	Tampa Bay Rowdies	Austin Aztex	Tampa Bay Rowdies	8/7/2010	25		LGE	Sanchez, Ricardo		
Foley, David John	Puerto Rico Islanders	Puerto Rico Islanders	Austin Aztex	8/14/2010	0		LGE	Addlery, Nicholas Duane		
Daniel, Keon Kelly	Puerto Rico Islanders	Puerto Rico Islanders	Austin Aztex	8/14/2010	0		LGE	Addlery, Nicholas Duane		
Johnson, Edward	Austin Aztex	Austin Aztex	Carolina RailHawks	8/22/2010	32		LGE	Watson, Lance		
Marshall, Yohance	Austin Aztex	Austin Aztex	Carolina RailHawks	8/22/2010	66		LGE	Alvarez, Yordany		
Patterson, Randi	Austin Aztex	Austin Aztex	Carolina RailHawks	8/22/2010	81		LGE	Griffin, Maxwell		
Paladini, Daniel	Carolina RailHawks	Austin Aztex	Carolina RailHawks	8/22/2010	18		LGE	Gardner, Josh		
Russell, Allan	Carolina RailHawks	Austin Aztex	Carolina RailHawks	8/22/2010	83		LGE			
Dike, Chinedu (Bright)	Portland Timbers	Portland Timbers	Austin Aztex	8/26/2010	4		LGE			
Silva, Sullivan	Austin Aztex	Portland Timbers	Austin Aztex	8/26/2010	26		LGE	Johnson, Edward		
Stewart, Cornelius	Vancouver Whitecaps	Vancouver Whitecaps	Austin Aztex	8/29/2010	16		LGE	Nash, Martin		
Mobulu, Ridge	Vancouver Whitecaps	Vancouver Whitecaps	Austin Aztex	8/29/2010	52		LGE	Stewart, Cornelius		
Marshall, Yohance	Austin Aztex	Vancouver Whitecaps	Austin Aztex	8/29/2010	44		LGE	Patterson, Randi		
Johnson, Edward	Austin Aztex	Vancouver Whitecaps	Austin Aztex	8/29/2010	80		LGE	Griffin, Leonard		
Johnson, Edward	Austin Aztex	Austin Aztex	NSC Minnesota Stars	9/4/2010	24		LGE	Watson, Jamie		
Johnson, Edward	Austin Aztex	Austin Aztex	NSC Minnesota Stars	9/4/2010	80		LGE	Watson, Jamie		
Delgado, Noah	Puerto Rico Islanders	Puerto Rico Islanders	Austin Aztex	9/11/2010	0		LGE			
Fana, Jonathan	Puerto Rico Islanders	Puerto Rico Islanders	Austin Aztex	9/11/2010	0		LGE	Jagdeosingh, Kendall Maurice		
Jagdeosingh, Kendall Maurice	Puerto Rico Islanders	Puerto Rico Islanders	Austin Aztex	9/11/2010	0		LGE			
Watson, Jamie	Austin Aztex	Puerto Rico Islanders	Austin Aztex	9/11/2010	0		LGE			
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Austin Aztex	9/16/2010	0		LGE			
Griffin, Maxwell	Austin Aztex	Tampa Bay Rowdies	Austin Aztex	9/16/2010	0		LGE	Griffin, Leonard		
Stisser, Brad	AC St. Louis	AC St. Louis	Austin Aztex	9/18/2010	61		LGE	Salvaggione, Christopher		
Gil, Luis	AC St. Louis	AC St. Louis	Austin Aztex	9/18/2010	90		LGE	Kreamalmeyer, Luke		
Johnson, Edward	Austin Aztex	AC St. Louis	Austin Aztex	9/18/2010	90		LGE			
Callahan, Michael	Austin Aztex	Austin Aztex	AC St. Louis	9/25/2010	14		LGE			
Bernard, Kieron	Austin Aztex	Austin Aztex	AC St. Louis	9/25/2010	30		LGE	Watson, Jamie		
Griffin, Maxwell	Austin Aztex	Austin Aztex	AC St. Louis	9/25/2010	50		LGE	Alvarez, Yordany		
Patterson, Randi	Austin Aztex	Austin Aztex	AC St. Louis	9/25/2010	90		LGE			
De Lima, Jeferson (Gauchino)	AC St. Louis	Austin Aztex	AC St. Louis	9/25/2010	35		LGE			
Kreamalmeyer, Luke	AC St. Louis	Austin Aztex	AC St. Louis	9/25/2010	40		LGE	De Lima, Jeferson (Gauchino)		
Bernard, Kieron	Carolina RailHawks	Carolina RailHawks	Austin Aztex	10/1/2010	44	Own Goal	LGE			
Barbara, Etienne	Carolina RailHawks	Carolina RailHawks	Austin Aztex	10/1/2010	84		LGE	Watson, Matthew		
Heinemann, Tom	Carolina RailHawks	Carolina RailHawks	Austin Aztex	10/1/2010	90		LGE			
Griffin, Maxwell	Austin Aztex	Carolina RailHawks	Austin Aztex	10/1/2010	45		LGE	Watson, Lance		
Le Gall, Anthony	Montreal Impact	Montreal Impact	Austin Aztex	10/3/2010	26		LGE	Leduc, Patrick		
Placentino, Rocco	Montreal Impact	Montreal Impact	Austin Aztex	10/3/2010	87		LGE	Di Lorenzo, Leonardo		
Wheeler, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	NSC Minnesota Stars	5/27/2010	0		LGE	Tan, Long		
Tan, Long	Tampa Bay Rowdies	Tampa Bay Rowdies	NSC Minnesota Stars	5/27/2010	0		LGE	Kljestan, Gordon		
Kljestan, Gordon	Tampa Bay Rowdies	Tampa Bay Rowdies	NSC Minnesota Stars	5/27/2010	0		LGE			
Hlavaty, Neil	NSC Minnesota Stars	Tampa Bay Rowdies	NSC Minnesota Stars	5/27/2010	0		LGE	Wasson, Daniel Eric		
Wheeler, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Puerto Rico Islanders	5/29/2010	43		LGE			
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Puerto Rico Islanders	5/29/2010	83		LGE	Wheeler, Aaron		
Velez, Marco	Puerto Rico Islanders	Tampa Bay Rowdies	Puerto Rico Islanders	5/29/2010	56		LGE	Hansen, Joshua Randolph		
Nash, Martin	Vancouver Whitecaps	Vancouver Whitecaps	Tampa Bay Rowdies	6/6/2010	45	Penalty	LGE			
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Montreal Impact	6/12/2010	70		LGE	Nyazamba, Stanley		
Byers, Peter	Montreal Impact	Tampa Bay Rowdies	Montreal Impact	6/12/2010	49		LGE	Brown, Roberto		
Brown, Roberto	Montreal Impact	Tampa Bay Rowdies	Montreal Impact	6/12/2010	66		LGE	Donatelli, Tony		
Foley, David John	Puerto Rico Islanders	Puerto Rico Islanders	Tampa Bay Rowdies	6/19/2010	65		LGE	Hansen, Joshua Randolph		
Dike, Chinedu (Bright)	Portland Timbers	Portland Timbers	Tampa Bay Rowdies	6/27/2010	73		LGE	Josten, George		
Christie, Jeremy	Tampa Bay Rowdies	Tampa Bay Rowdies	Miami FC Blues	7/4/2010	82		LGE			
Santeliz, Edward	Miami FC Blues	Tampa Bay Rowdies	Miami FC Blues	7/4/2010	90		LGE	Dominguez, Bryan		
Kissi, Isaac	Rochester Rhinos	Tampa Bay Rowdies	Rochester Rhinos	7/22/2010	90		LGE	Hoxie, Andrew		
Valentin, Julian	Tampa Bay Rowdies	Tampa Bay Rowdies	Miami FC Blues	7/25/2010	36		LGE	Gyorio, Mozesh (Mozzi)		
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Miami FC Blues	7/25/2010	66		LGE	Burt, Chad		
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Portland Timbers	7/31/2010	0		LGE	Gyorio, Mozesh (Mozzi)		
Sanchez, Ricardo	Tampa Bay Rowdies	Tampa Bay Rowdies	Portland Timbers	7/31/2010	0		LGE			
Suzuki, Takayuki	Portland Timbers	Tampa Bay Rowdies	Portland Timbers	7/31/2010	0		LGE			
Dike, Chinedu (Bright)	Portland Timbers	Tampa Bay Rowdies	Portland Timbers	7/31/2010	0		LGE			
Hansen, Joshua Randolph	Puerto Rico Islanders	Puerto Rico Islanders	Tampa Bay Rowdies	8/11/2010	0		LGE	Villaroel, Kevon		
Sanchez, Ricardo	Tampa Bay Rowdies	Puerto Rico Islanders	Tampa Bay Rowdies	8/11/2010	0		LGE			
Chijindu, Chukwudi	Miami FC Blues	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	31		LGE	Araujo Jr., Paulo		
Nunez, Pablo Martin	Miami FC Blues	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	42		LGE			
Nunez, Pablo Martin	Miami FC Blues	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	82		LGE	Araujo Jr., Paulo		
Galindo, Maykel	Tampa Bay Rowdies	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	33		LGE			
King, Aaron	Tampa Bay Rowdies	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	45		LGE			
King, Aaron	Tampa Bay Rowdies	Miami FC Blues	Tampa Bay Rowdies	8/14/2010	56		LGE	Steele, Jonathan		
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Vancouver Whitecaps	8/19/2010	28		LGE			
Wagner, Blake	Vancouver Whitecaps	Tampa Bay Rowdies	Vancouver Whitecaps	8/19/2010	7		LGE			
Sanchez, Ricardo	Tampa Bay Rowdies	Tampa Bay Rowdies	Carolina RailHawks	8/25/2010	88		LGE			
Bobo, Matthew	Carolina RailHawks	Tampa Bay Rowdies	Carolina RailHawks	8/25/2010	23		LGE			
Barbara, Etienne	Carolina RailHawks	Tampa Bay Rowdies	Carolina RailHawks	8/25/2010	40		LGE			
Steele, Jonathan	Tampa Bay Rowdies	Tampa Bay Rowdies	AC St. Louis	8/29/2010	43		LGE			
Diaz, Yendry	Tampa Bay Rowdies	Tampa Bay Rowdies	AC St. Louis	8/29/2010	90		LGE			
Ambersley, Mike Anthony	AC St. Louis	Tampa Bay Rowdies	AC St. Louis	8/29/2010	19		LGE			
Greenfield, Jonathan	Rochester Rhinos	Rochester Rhinos	Tampa Bay Rowdies	9/11/2010	41	Penalty	LGE			
Kissi, Isaac	Rochester Rhinos	Rochester Rhinos	Tampa Bay Rowdies	9/11/2010	45		LGE	Roselund, Tyler		
Roselund, Tyler	Rochester Rhinos	Rochester Rhinos	Tampa Bay Rowdies	9/11/2010	49		LGE	Motagalvan, Felix (Alfonso)		
Donatelli, Tony	Montreal Impact	Montreal Impact	Tampa Bay Rowdies	9/19/2010	10	Penalty	LGE			
Gerba, Ali	Montreal Impact	Montreal Impact	Tampa Bay Rowdies	9/19/2010	45		LGE	Di Lorenzo, Leonardo		
Gerba, Ali	Montreal Impact	Montreal Impact	Tampa Bay Rowdies	9/19/2010	82		LGE	Pelletier, Richard		
Galindo, Maykel	Tampa Bay Rowdies	Tampa Bay Rowdies	NSC Minnesota Stars	9/24/2010	73		LGE			
Rodriguez, Lucas	NSC Minnesota Stars	Tampa Bay Rowdies	NSC Minnesota Stars	9/24/2010	14		LGE			
Bracalello, Simone	NSC Minnesota Stars	Tampa Bay Rowdies	NSC Minnesota Stars	9/24/2010	39		LGE	Del Do, Devin Scott		
Takada, Kentaro	NSC Minnesota Stars	Tampa Bay Rowdies	NSC Minnesota Stars	9/24/2010	44		LGE	Del Do, Devin Scott		
Burt, Chad	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	3		LGE	Yamada, Takuya		
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	12		LGE	Milien, Pascal		
Gyorio, Mozesh (Mozzi)	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	13		LGE	King, Aaron		
Gyorio, Mozesh (Mozzi)	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	29		LGE	Milien, Pascal		
Sanchez, Ricardo	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	70	Penalty	LGE			
King, Aaron	Tampa Bay Rowdies	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	60		LGE			
Neto, Adauto Calheira	Crystal Palace Baltimore	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	39		LGE			
Cherneski, James	Crystal Palace Baltimore	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	62		LGE			
Cherneski, James	Crystal Palace Baltimore	Tampa Bay Rowdies	Crystal Palace Baltimore	10/1/2010	65		LGE	Neto, Adauto Calheira		
Placentino, Rocco	Montreal Impact	Montreal Impact	NSC Minnesota Stars	5/8/2010	79		LGE	Donatelli, Tony		
Placentino, Rocco	Montreal Impact	Montreal Impact	NSC Minnesota Stars	5/8/2010	90		LGE	deRoux, Stephen		
Cvilikas, Brian Anthony	NSC Minnesota Stars	Montreal Impact	NSC Minnesota Stars	5/8/2010	78		LGE	Wright, Leland		
Menyongar, Johnny	NSC Minnesota Stars	NSC Minnesota Stars	Miami FC Blues	5/15/2010	56		LGE	Cvilikas, Brian Anthony		
Araujo Jr., Paulo	Miami FC Blues	NSC Minnesota Stars	Miami FC Blues	5/15/2010	73		LGE	Gomez, Christian		
Araujo Jr., Paulo	Miami FC Blues	Miami FC Blues	NSC Minnesota Stars	5/22/2010	0		LGE	Gomez, Christian		
Wasson, Daniel Eric	NSC Minnesota Stars	NSC Minnesota Stars	AC St. Louis	5/29/2010	41		LGE	Cvilikas, Brian Anthony		
Altman, Kyle Marten	NSC Minnesota Stars	NSC Minnesota Stars	AC St. Louis	5/29/2010	72		LGE	Bracalello, Simone		
Hlavaty, Neil	NSC Minnesota Stars	NSC Minnesota Stars	AC St. Louis	5/29/2010	87		LGE	Friedland, Kevin Scott		
Kreamalmeyer, Luke	AC St. Louis	NSC Minnesota Stars	AC St. Louis	5/29/2010	25		LGE	De Lima, Jeferson (Gauchino)		
De Lima, Jeferson (Gauchino)	AC St. Louis	NSC Minnesota Stars	AC St. Louis	5/29/2010	69		LGE	Kreamalmeyer, Luke		
Tarley, Duncan (Melvin)	NSC Minnesota Stars	NSC Minnesota Stars	Montreal Impact	6/9/2010	87		LGE	Bracalello, Simone		
Allen, Ely James	NSC Minnesota Stars	Portland Timbers	NSC Minnesota Stars	6/17/2010	20		LGE	Clements, Chris		
Pore, Ryan	Portland Timbers	NSC Minnesota Stars	Portland Timbers	6/19/2010	6		LGE			
Cameron, Josh	Portland Timbers	NSC Minnesota Stars	Portland Timbers	6/19/2010	89		LGE			
Yoshitake, Tsuyoshi	Crystal Palace Baltimore	Crystal Palace Baltimore	NSC Minnesota Stars	6/26/2010	50		LGE			
Ukah, Warren Olaka	NSC Minnesota Stars	Crystal Palace Baltimore	NSC Minnesota Stars	6/26/2010	17		LGE			
Moura, Geison	NSC Minnesota Stars	Crystal Palace Baltimore	NSC Minnesota Stars	6/26/2010	65		LGE	Lorenz, Scott		
Arango, Andres	NSC Minnesota Stars	Crystal Palace Baltimore	NSC Minnesota Stars	6/26/2010	81		LGE	Wasson, Daniel Eric		
Yoshitake, Tsuyoshi	Crystal Palace Baltimore	NSC Minnesota Stars	Crystal Palace Baltimore	7/4/2010	86		LGE	Lader, Daniel Arthur		
Cvilikas, Brian Anthony	NSC Minnesota Stars	NSC Minnesota Stars	AC St. Louis	7/14/2010	87		LGE			
Moura, Geison	NSC Minnesota Stars	NSC Minnesota Stars	AC St. Louis	7/14/2010	90		LGE			
Cosgriff, Jeff	AC St. Louis	NSC Minnesota Stars	AC St. Louis	7/14/2010	43		LGE	Bloom, Mark		
Salvaggione, Christopher	AC St. Louis	NSC Minnesota Stars	AC St. Louis	7/14/2010	64		LGE	Kreamalmeyer, Luke		
Tarley, Duncan (Melvin)	NSC Minnesota Stars	NSC Minnesota Stars	Puerto Rico Islanders	7/21/2010	24		LGE			
Nurse, Christopher Ronald	Puerto Rico Islanders	NSC Minnesota Stars	Puerto Rico Islanders	7/21/2010	71		LGE	Gbandi, Sandy Hena		
Nash, Martin	Vancouver Whitecaps	Vancouver Whitecaps	NSC Minnesota Stars	7/25/2010	67		LGE	Stewart, Cornelius		
Bracalello, Simone	NSC Minnesota Stars	Vancouver Whitecaps	NSC Minnesota Stars	7/25/2010	28		LGE	Menyongar, Johnny		
Kreamalmeyer, Luke	AC St. Louis	AC St. Louis	NSC Minnesota Stars	8/1/2010	42		LGE	Traynor, John (Jack)		
Kreamalmeyer, Luke	AC St. Louis	AC St. Louis	NSC Minnesota Stars	8/1/2010	86	Penalty	LGE			
Tarley, Duncan (Melvin)	NSC Minnesota Stars	AC St. Louis	NSC Minnesota Stars	8/1/2010	83		LGE	Friedland, Kevin Scott		
Cvilikas, Brian Anthony	NSC Minnesota Stars	AC St. Louis	NSC Minnesota Stars	8/1/2010	90		LGE	Friedland, Kevin Scott		
Dike, Chinedu (Bright)	Portland Timbers	Portland Timbers	NSC Minnesota Stars	8/11/2010	44		LGE	Pore, Ryan		
Pore, Ryan	Portland Timbers	Portland Timbers	NSC Minnesota Stars	8/11/2010	63	Penalty	LGE			
Allen, Ely James	NSC Minnesota Stars	Portland Timbers	NSC Minnesota Stars	8/11/2010	24		LGE	Gotsmanov, Andrei		
Bracalello, Simone	NSC Minnesota Stars	Portland Timbers	NSC Minnesota Stars	8/11/2010	73		LGE	Gotsmanov, Andrei		
Nash, Martin	Vancouver Whitecaps	NSC Minnesota Stars	Vancouver Whitecaps	8/14/2010	15		LGE	Stewart, Cornelius		
Pore, Ryan	Portland Timbers	NSC Minnesota Stars	Portland Timbers	8/21/2010	68	Penalty	LGE			
Bracalello, Simone	NSC Minnesota Stars	AC St. Louis	NSC Minnesota Stars	9/11/2010	25		LGE	Lorenz, Scott		
Allen, Ely James	NSC Minnesota Stars	AC St. Louis	NSC Minnesota Stars	9/11/2010	33		LGE	Wasson, Daniel Eric		
Bracalello, Simone	NSC Minnesota Stars	AC St. Louis	NSC Minnesota Stars	9/11/2010	45		LGE			
Del Do, Devin Scott	NSC Minnesota Stars	NSC Minnesota Stars	Carolina RailHawks	9/15/2010	37		LGE	Rodriguez, Lucas		
Del Do, Devin Scott	NSC Minnesota Stars	NSC Minnesota Stars	Vancouver Whitecaps	9/18/2010	49		LGE			
Pore, Ryan	Portland Timbers	Portland Timbers	Carolina RailHawks	6/6/2010	61		LGE	Dike, Chinedu (Bright)		
Paladini, Daniel	Carolina RailHawks	Portland Timbers	Carolina RailHawks	6/6/2010	90		LGE	Barbara, Etienne		
Veris, Kyle	Miami FC Blues	Miami FC Blues	Portland Timbers	6/12/2010	26		LGE	Neto, Euzebio		
Smith, Ross	Portland Timbers	Portland Timbers	Miami FC Blues	7/10/2010	48		LGE	Nimo, Alexander		
Pore, Ryan	Portland Timbers	Portland Timbers	Miami FC Blues	7/10/2010	90		LGE			
Khalfan, Nizar	Vancouver Whitecaps	Vancouver Whitecaps	Portland Timbers	7/22/2010	51		LGE	Davies, Philippe		
Pore, Ryan	Portland Timbers	Vancouver Whitecaps	Portland Timbers	7/22/2010	66	Penalty	LGE			
Danso, Mamadou	Portland Timbers	Vancouver Whitecaps	Portland Timbers	7/22/2010	72		LGE			
Ambersley, Mike Anthony	AC St. Louis	AC St. Louis	Portland Timbers	7/28/2010	25		LGE	Cole, Troy		
Ambersley, Mike Anthony	AC St. Louis	AC St. Louis	Portland Timbers	7/28/2010	27		LGE	Dufty, Alec		
Ambersley, Mike Anthony	AC St. Louis	AC St. Louis	Portland Timbers	7/28/2010	57		LGE			
Dike, Chinedu (Bright)	Portland Timbers	AC St. Louis	Portland Timbers	8/14/2010	41		LGE	Savage, Keith		
Pore, Ryan	Portland Timbers	Portland Timbers	Crystal Palace Baltimore	8/29/2010	15		LGE	Danso, Mamadou		
Dike, Chinedu (Bright)	Portland Timbers	Portland Timbers	Crystal Palace Baltimore	8/29/2010	42		LGE	Claesson, Johan		
Dike, Chinedu (Bright)	Portland Timbers	Portland Timbers	Crystal Palace Baltimore	8/29/2010	53		LGE	Pore, Ryan		
Pore, Ryan	Portland Timbers	Portland Timbers	Puerto Rico Islanders	9/2/2010	83		LGE	DeMartin, Doug		
Alhassan, Kalif	Portland Timbers	Puerto Rico Islanders	Portland Timbers	9/18/2010	0		LGE			
Brooks, Gary Orlando	Crystal Palace Baltimore	Crystal Palace Baltimore	Portland Timbers	9/25/2010	73	Penalty	LGE			
Dike, Chinedu (Bright)	Portland Timbers	Crystal Palace Baltimore	Portland Timbers	9/25/2010	3		LGE	DeMartin, Doug		
Dike, Chinedu (Bright)	Portland Timbers	Crystal Palace Baltimore	Portland Timbers	9/25/2010	41		LGE	DeMartin, Doug		
Josten, George	Portland Timbers	Crystal Palace Baltimore	Portland Timbers	9/25/2010	86		LGE	Cameron, Josh		
