Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Nusum, John Barry	Virginia Beach Mariners	Virginia Beach Mariners	Vancouver Whitecaps	8/6/2005	51		LGE	Amani-Dove, Hamisi		
Delgado, Noah	Puerto Rico Islanders	Puerto Rico Islanders	Virginia Beach Mariners	7/8/2005	2		LGE	Woolfolk, Corey		
Salles-De Alencar, Mauricio	Puerto Rico Islanders	Puerto Rico Islanders	Virginia Beach Mariners	7/8/2005	29		LGE	Woolfolk, Corey		
Salles-De Alencar, Mauricio	Puerto Rico Islanders	Puerto Rico Islanders	Virginia Beach Mariners	7/8/2005	36		LGE			
O'Neill, Tim	Virginia Beach Mariners	Puerto Rico Islanders	Virginia Beach Mariners	7/8/2005	32	Penalty	LGE			
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Western Mass Pioneers	5/1/2005	58		LGE	Salsi, Nathan		
Fernandes, Anthony	Western Mass Pioneers	Pittsburgh Riverhounds	Western Mass Pioneers	5/1/2005	4		LGE	Fletcher, Kyle		
Qosa, Rigels	Western Mass Pioneers	Pittsburgh Riverhounds	Western Mass Pioneers	5/1/2005	65		LGE			
Evans, Brad	Orange County Blue Star	Orange County Blue Star	San Diego Gauchos	5/4/2005	68		LGE	Folk, Gregory		
Nuzzi, Philip	Reading Rage	Albany Admirals	Reading Rage	5/13/2005	28		LGE			
Cardillo, Nicholas	Albany Admirals	Albany Admirals	Ocean City Barons	5/15/2005	110		LGE			
Goico, Jeremy	Cape Cod Crusaders	Cape Cod Crusaders	Albany Admirals	5/25/2005	40		LGE	Joyce, Christopher		
Krause, John	Cape Cod Crusaders	Cape Cod Crusaders	Albany Admirals	5/25/2005	71		LGE	Goico, Jeremy		
Metcalf, Andrew	Cape Cod Crusaders	Cape Cod Crusaders	Albany Admirals	5/25/2005	78		LGE	O'Brien, Dayton		
Bolton, Joshua	Albany Admirals	Cape Cod Crusaders	Albany Admirals	5/25/2005	67		LGE			
Giacobbone, Alessio	Brooklyn Knights	Brooklyn Knights	Albany Admirals	5/27/2005	35		LGE	Telling, Matthew		
Giacobbone, Alessio	Brooklyn Knights	Brooklyn Knights	Albany Admirals	5/27/2005	110		LGE			
Bolton, Joshua	Albany Admirals	Brooklyn Knights	Albany Admirals	5/27/2005	36		LGE			
Gerstenberger, Paul	Albany Admirals	Brooklyn Knights	Albany Admirals	5/27/2005	40		LGE			
Cardillo, Nicholas	Albany Admirals	Brooklyn Knights	Albany Admirals	5/27/2005	106		LGE			
Roushandel, Ryan	Augusta Fireball United	New Orleans Shell Shockers	Augusta Fireball United	5/20/2005	30		LGE	Dix, Karl		
Rodrigues, John (JP)	Nashville Metros	Nashville Metros	Austin Lighting	5/6/2005	18		LGE	Stjepic, Igor		
Susewind, Eric (Zues)	Nashville Metros	Nashville Metros	Austin Lighting	5/6/2005	31		LGE	Stjepic, Igor		
DeVall, Danny	Nashville Metros	Nashville Metros	Austin Lighting	5/6/2005	33		LGE	Castellanos, Fernando		
Guadarrama, Guillermo	Austin Lighting	Nashville Metros	Austin Lighting	5/6/2005	45		LGE	Descant, Robert		
Descant, Robert	Austin Lighting	Nashville Metros	Austin Lighting	5/6/2005	62		LGE	Uriarte, Marcelino		
Silvy, Diogo	Memphis Express	Memphis Express	Austin Lighting	5/7/2005	33	Penalty	LGE			
Tims, Freddy	Memphis Express	Memphis Express	Austin Lighting	5/7/2005	67		LGE	Medlock, Steven		
Torres, Nicholas (Salome)	Austin Lighting	Memphis Express	Austin Lighting	5/7/2005	9	Penalty	LGE			
Descant, Robert	Austin Lighting	Memphis Express	Austin Lighting	5/7/2005	59		LGE			
Uriarte, Marcelino	Austin Lighting	Memphis Express	Austin Lighting	5/7/2005	86		LGE	Guadarrama, Guillermo		
Sanchez, Jesus	Laredo Heat	Austin Lighting	Laredo Heat	5/14/2005	39		LGE	Vallejo-Medina, Hector		
Infante, Nicho	Laredo Heat	Austin Lighting	Laredo Heat	5/14/2005	69		LGE	Vallejo-Medina, Hector		
Guadarrama, Guillermo	Austin Lighting	Austin Lighting	DFW Tornados	5/21/2005	8		LGE	Cruz, Leone (Juan)		
Guadarrama, Sonny	Austin Lighting	Austin Lighting	DFW Tornados	5/21/2005	51		LGE	Uriarte, Marcelino		
Guadarrama, Sonny	Austin Lighting	Austin Lighting	DFW Tornados	5/21/2005	71		LGE	Steubing, Matt		
Guendoozi, Tarik	DFW Tornados	Austin Lighting	DFW Tornados	5/21/2005	65		LGE	Rowland, Mark		
Cruz, Leone (Juan)	Austin Lighting	Austin Lighting	New Orleans Shell Shockers	5/27/2005	7		LGE	Uriarte, Jon		
Descant, Robert	Austin Lighting	Austin Lighting	New Orleans Shell Shockers	5/27/2005	27		LGE	Guadarrama, Guillermo		
Guadarrama, Sonny	Austin Lighting	Austin Lighting	New Orleans Shell Shockers	5/27/2005	57		LGE	Pope, Zack		
Guadarrama, Sonny	Austin Lighting	Austin Lighting	New Orleans Shell Shockers	5/27/2005	90		LGE	Uriarte, Marcelino		
Araya-Espinozo, Pablo	New Orleans Shell Shockers	Austin Lighting	New Orleans Shell Shockers	5/27/2005	18		LGE			
Peterson, Brad	BYU Cougars	San Diego Gauchos	BYU Cougars	5/13/2005	60		LGE	Ojuka, Ken		
Ojuka, Ken	BYU Cougars	San Diego Gauchos	BYU Cougars	5/13/2005	74		LGE			
Magleby, Steve	BYU Cougars	San Diego Gauchos	BYU Cougars	5/13/2005	81		LGE			
Pugmire, BJ	BYU Cougars	San Diego Gauchos	BYU Cougars	5/13/2005	86		LGE	Gaertner-Neto, Gilbert		
Mata, Frankie	Southern California Seahorses	Southern California Seahorses	BYU Cougars	5/14/2005	16		LGE	Lawson, Beau 		
Searles, John (JT)	Southern California Seahorses	Southern California Seahorses	BYU Cougars	5/14/2005	18		LGE	Mata, Frankie		
Affleck, Matthew	BYU Cougars	Southern California Seahorses	BYU Cougars	5/14/2005	21		LGE	Trejo, Brock		
Lamb, Christopher	BYU Cougars	BYU Cougars	Bakersfield Brigade	5/20/2005	12		LGE	Trejo, Brock		
Ashurst, Jason	Bakersfield Brigade	BYU Cougars	Bakersfield Brigade	5/20/2005	44		LGE	Carson, John		
Pugmire, BJ	BYU Cougars	BYU Cougars	Orange County Blue Star	5/21/2005	98		LGE	Magleby, Steve		
Theslof, Nick	Orange County Blue Star	BYU Cougars	Orange County Blue Star	5/21/2005	96		LGE			
Kamara, Kei Ansu	Orange County Blue Star	BYU Cougars	Orange County Blue Star	5/21/2005	100		LGE	Theslof, Nick		
Loyola, Bertin	California Gold	California Gold	Bakersfield Brigade	5/7/2005	32		LGE	Domingos, Derek		
Eisenbraun, Brian (Eise)	Bakersfield Brigade	Bakersfield Brigade	Nevada Wonders	5/14/2005	23		LGE	Carson, John		
Ashurst, Jason	Bakersfield Brigade	Bakersfield Brigade	Nevada Wonders	5/14/2005	30		LGE	Carson, John		
Gomez, Moises	Bakersfield Brigade	Bakersfield Brigade	Nevada Wonders	5/14/2005	78		LGE			
Montero-Esquivel, Edgar	Bakersfield Brigade	Bakersfield Brigade	Nevada Wonders	5/14/2005	85		LGE			
Webster, Eric	Nevada Wonders	Bakersfield Brigade	Nevada Wonders	5/14/2005	56		LGE			
Webster, Eric	Nevada Wonders	Bakersfield Brigade	Nevada Wonders	5/14/2005	69		LGE			
Carson, John	Bakersfield Brigade	Bakersfield Brigade	Orange County Blue Star	5/28/2005	62		LGE			
Kamara, Kei Ansu	Orange County Blue Star	Bakersfield Brigade	Orange County Blue Star	5/28/2005	15		LGE			
Carr, Calen	Orange County Blue Star	Bakersfield Brigade	Orange County Blue Star	5/28/2005	72		LGE	Theslof, Nick		
Carr, Calen	Orange County Blue Star	Bakersfield Brigade	Orange County Blue Star	5/28/2005	74		LGE	Kamara, Kei Ansu		
Carr, Calen	Orange County Blue Star	Bakersfield Brigade	Orange County Blue Star	5/28/2005	79		LGE			
Snodgrass, Lance	Boulder Rapids Reserve	Kansas City Brass	Boulder Rapids Reserve	5/15/2005	58		LGE	Palladino, John		
Wilmes, Cliff	Boulder Rapids Reserve	Kansas City Brass	Boulder Rapids Reserve	5/15/2005	68		LGE			
Bulow, David	Boulder Rapids Reserve	Kansas City Brass	Boulder Rapids Reserve	5/15/2005	72		LGE	Snodgrass, Lance		
Bourne, Matthew (Matt)	Des Moines Menace	Boulder Rapids Reserve	Des Moines Menace	5/28/2005	107		LGE	Boltnar, Tomas		
Voutier, Gerard	Bradenton Academics	Bradenton Academics	Palm Beach Pumas	5/7/2005	9		LGE	Hall, Happy		
Hall, Happy	Bradenton Academics	Bradenton Academics	Palm Beach Pumas	5/7/2005	40		LGE	Voutier, Gerard		
Manders, Taurean	Bradenton Academics	Bradenton Academics	Palm Beach Pumas	5/7/2005	60		LGE	Krysiak, Andrew		
Garcia, Alvaro	Palm Beach Pumas	Bradenton Academics	Palm Beach Pumas	5/7/2005	88		LGE			
Grechka, Bogdan	Cocoa Expos	Bradenton Academics	Cocoa Expos	5/15/2005	41		LGE			
Judino, William	Central Florida Kraze	Central Florida Kraze	Bradenton Academics	5/20/2005	5		LGE			
Marino, Peter	Cocoa Expos	Cocoa Expos	Bradenton Academics	5/27/2005	42		LGE	Pepia, Ash		
Moojen, Frederico	Cocoa Expos	Cocoa Expos	Bradenton Academics	5/27/2005	43		LGE	Marino, Peter		
West, Hunter	Bradenton Academics	Cocoa Expos	Bradenton Academics	5/27/2005	79		LGE			
Araujo, Michael	Cocoa Expos	Cocoa Expos	Central Florida Kraze	5/6/2005	17	Penalty	LGE			
Sanchez, Jesus	Laredo Heat	DFW Tornados	Laredo Heat	5/6/2005	90		LGE	Ibarra-Trevino, Juan de Dios		
Silvy, Diogo	Memphis Express	Memphis Express	El Paso Patriots	5/6/2005	39		LGE	Long, Matt		
Frias, Daniel	El Paso Patriots	Memphis Express	El Paso Patriots	5/6/2005	12		LGE	Larrosa-Sauco, Miguel		
Arreola, Victor	El Paso Patriots	Memphis Express	El Paso Patriots	5/6/2005	40		LGE	Frias, Daniel		
Frias, Daniel	El Paso Patriots	Memphis Express	El Paso Patriots	5/6/2005	90		LGE	Mora-Gomez, Victor Omar		
Andrade, Fabio	Northern Virginia Royals	Northern Virginia Royals	Charlotte Eagles	5/6/2005	87		LGE	Osborne, Matthew		
Coggins, Jacob	Charlotte Eagles	Northern Virginia Royals	Charlotte Eagles	5/6/2005	39		LGE	Mintah, Ismael		
Coggins, Jacob	Charlotte Eagles	Northern Virginia Royals	Charlotte Eagles	5/6/2005	41		LGE	Watkins, Nathan		
Coggins, Jacob	Charlotte Eagles	Northern Virginia Royals	Charlotte Eagles	5/6/2005	45		LGE	Mintah, Ismael		
Casey, Sam	Charlotte Eagles	Northern Virginia Royals	Charlotte Eagles	5/6/2005	69		LGE			
Roberts, William Clayton	Charlotte Eagles	Northern Virginia Royals	Charlotte Eagles	5/6/2005	79		LGE	Casey, Sam		
Willis, Jason	Western Mass Pioneers	Western Mass Pioneers	Wilmington Hammerheads	5/6/2005	11		LGE	Maciel, Everson		
Qosa, Rigels	Western Mass Pioneers	Western Mass Pioneers	Wilmington Hammerheads	5/6/2005	26		LGE	Bingham, Benjamin (Ben)		
Gledhill, James	Wilmington Hammerheads	Western Mass Pioneers	Wilmington Hammerheads	5/6/2005	45		LGE			
Sobers, Travis	Cincinnati Kings	Cincinnati Kings	Pittsburgh Riverhounds	5/7/2005	29		LGE	Fiore, Salvator		
Fiore, Salvator	Cincinnati Kings	Cincinnati Kings	Pittsburgh Riverhounds	5/7/2005	56		LGE	Sondaal, Tiest		
Salsi, Nathan	Pittsburgh Riverhounds	Cincinnati Kings	Pittsburgh Riverhounds	5/7/2005	88		LGE			
Antunes-Silva, Indalecio	Rhode Island Stingrays	Rhode Island Stingrays	Brooklyn Knights	5/14/2005	33		LGE			
Antunes-Silva, Indalecio	Rhode Island Stingrays	Rhode Island Stingrays	Brooklyn Knights	5/14/2005	47		LGE			
Arias-Vasquez, Jaime	Brooklyn Knights	Rhode Island Stingrays	Brooklyn Knights	5/14/2005	9		LGE			
Motino, Junior Ivan	Brooklyn Knights	Rhode Island Stingrays	Brooklyn Knights	5/14/2005	80		LGE			
Ribeiro, Daniel	Westchester Flames	Westchester Flames	Brooklyn Knights	5/18/2005	78		LGE	Moraes-Zanetti, Alyson		
Maragh, Allan	Brooklyn Knights	Westchester Flames	Brooklyn Knights	5/18/2005	13		LGE			
Giacobbone, Alessio	Brooklyn Knights	Westchester Flames	Brooklyn Knights	5/18/2005	60		LGE			
Motino, Junior Ivan	Brooklyn Knights	Brooklyn Knights	Reading Rage	5/22/2005	45		LGE	Telling, Matthew		
Avellino, Matt	Brooklyn Knights	Brooklyn Knights	Reading Rage	5/22/2005	67		LGE			
Omekanda, Simon	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	7		LGE			
Devlin, Brian	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	18		LGE			
Devlin, Brian	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	25		LGE	Omekanda, Simon		
Omekanda, Simon	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	37		LGE			
Stanco, Patrick	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	83		LGE	Omekanda, Simon		
Pompei, Gregory	Reading Rage	Brooklyn Knights	Reading Rage	5/22/2005	90		LGE	Omekanda, Simon		
Rojas, Alonso	Yakima Reds	Yakima Reds	Abbotsford Rangers	6/3/2005	13		LGE			
Auckland, Jared	Yakima Reds	Yakima Reds	Abbotsford Rangers	6/3/2005	32		LGE			
Sardon, Anthony	Yakima Reds	Yakima Reds	Abbotsford Rangers	6/3/2005	72		LGE	Nonnemacher, Aaron		
Langelaar, Jordan	Abbotsford Rangers	Yakima Reds	Abbotsford Rangers	6/3/2005	74		LGE			
Moug, Jake	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/4/2005	6		LGE	Allberry, Dustin		
Allberry, Dustin	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/4/2005	13		LGE	Hendrickson, Evan		
Moug, Jake	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/4/2005	18		LGE	Funkhouser, Benjamin		
Clark, Matthew	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/10/2005	31		LGE	Budnyy, Andriy		
Bolkan, Scott	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/10/2005	39		LGE	Calderson, Carlos		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/10/2005	57		LGE	Clark, Matthew		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/10/2005	71		LGE			
Crocker, Sean	Abbotsford Rangers	Cascade Surge	Abbotsford Rangers	6/10/2005	36		LGE			
Jorgenson, Jason	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	6/12/2005	12		LGE	Phillips, Collin		
Schmidt, Spencer	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	6/12/2005	4		LGE	Crocker, Sean		
Auckland, Jared	Yakima Reds	Abbotsford Rangers	Yakima Reds	6/12/2005	22		LGE	Pele, Jason		
Allberry, Dustin	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/17/2005	1		LGE			
Henderson, Skye	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/17/2005	7		LGE	Moug, Jake		
Crabtree, Jared	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	6/17/2005	84		LGE			
Riehl, James	Abbotsford Rangers	Spokane Shadow	Abbotsford Rangers	6/17/2005	80		LGE			
Langelaar, Jordan	Abbotsford Rangers	Spokane Shadow	Abbotsford Rangers	6/17/2005	88		LGE	Crocker, Sean		
Crocker, Sean	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	6/24/2005	39		LGE	Aziz, Mohammad		
Schmidt, Spencer	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	6/24/2005	65		LGE	Riehl, James		
Aziz, Mohammad	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	6/24/2005	87		LGE	Phillips, Collin		
Rivera-Valdovinos, Santa Maria	Yakima Reds	Abbotsford Rangers	Yakima Reds	6/24/2005	11		LGE			
Nistrian, Aaron	Yakima Reds	Abbotsford Rangers	Yakima Reds	6/24/2005	54		LGE	Farias, Guadalupe		
Williams, Luke	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/25/2005	72		LGE	Clark, Matthew		
Williams, Luke	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/25/2005	97		LGE	Ready, Troy		
Jorgenson, Jason	Abbotsford Rangers	Cascade Surge	Abbotsford Rangers	6/25/2005	49		LGE			
Jorgenson, Jason	Abbotsford Rangers	Abbotsford Rangers	Cascade Surge	7/2/2005	77		LGE	Aziz, Mohammad		
Donaldson, Nick	Cascade Surge	Abbotsford Rangers	Cascade Surge	7/2/2005	18		LGE	Rotunno, Anthony		
McGregor, Dana	Cascade Surge	Abbotsford Rangers	Cascade Surge	7/2/2005	70		LGE	Ready, Troy		
McGregor, Dana	Cascade Surge	Abbotsford Rangers	Cascade Surge	7/2/2005	71		LGE	Calderson, Carlos		
Clark, Matthew	Cascade Surge	Abbotsford Rangers	Cascade Surge	7/2/2005	74		LGE	Calderson, Carlos		
Langelaar, Jordan	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	7/9/2005	60		LGE	Crocker, Sean		
Moug, Jake	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/9/2005	9		LGE	Campbell, Scott		
Campbell, Scott	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/9/2005	20		LGE	Hite, Brett		
Hite, Brett	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/9/2005	59		LGE			
Schmidt, Spencer	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	7/10/2005	20		LGE	Phillips, Collin		
Langelaar, Jordan	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	7/10/2005	51		LGE	Crocker, Sean		
Jorgenson, Jason	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	7/10/2005	71		LGE	Schmidt, Spencer		
Allberry, Dustin	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/10/2005	1		LGE	Campbell, Scott		
Allberry, Dustin	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/10/2005	52		LGE	Hite, Brett		
Allberry, Dustin	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/10/2005	79		LGE			
Moug, Jake	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	7/10/2005	84		LGE	Hite, Brett		
Jorgenson, Jason	Abbotsford Rangers	Abbotsford Rangers	Yakima Reds	7/17/2005	69		LGE	Peetoom, Brad		
Contreras-Salazar, Edgardo	Fresno Fuego	Fresno Fuego	California Gold	5/13/2005	21		LGE	Cignetti, Gaston		
Codeceira, Fabricio	Fresno Fuego	Fresno Fuego	California Gold	5/13/2005	70		LGE			
Padilla, Rogelio	Fresno Fuego	Fresno Fuego	California Gold	5/13/2005	108		LGE	Gutierrez, Eddie		
Brasil, Manuel	California Gold	Fresno Fuego	California Gold	5/13/2005	36	Penalty	LGE			
Gregorio, Andrew	California Gold	Fresno Fuego	California Gold	5/13/2005	44		LGE	Domingos, Derek		
Stovall, Anthony 	Southern California Seahorses	Southern California Seahorses	California Gold	5/21/2005	17		LGE	Stirm, Brandon		
Martinez, Dylan	Southern California Seahorses	Southern California Seahorses	California Gold	5/21/2005	26		LGE	Stovall, Anthony 		
Mata, Frankie	Southern California Seahorses	Southern California Seahorses	California Gold	5/21/2005	65		LGE	Martinez, Dylan		
Brasil, Manuel	California Gold	California Gold	San Diego Gauchos	5/27/2005	75		LGE	Tafolla, Glenn		
Brasil, Manuel	California Gold	California Gold	Southern California Seahorses	5/28/2005	66		LGE	Tafolla, Glenn		
Gregorio, Andrew	California Gold	California Gold	Southern California Seahorses	5/28/2005	91		LGE	Bautista, Raul		
Stovall, Anthony 	Southern California Seahorses	California Gold	Southern California Seahorses	5/28/2005	4		LGE	Kilpatrick, Colin		
Harding, Evan	Southern California Seahorses	California Gold	Southern California Seahorses	5/28/2005	106		LGE	Kellar, Skelly		
Joyce, Christopher	Cape Cod Crusaders	Cape Cod Crusaders	Rhode Island Stingrays	5/13/2005	2		LGE	Krause, John		
Nuzzi, Philip	Reading Rage	Reading Rage	Cape Cod Crusaders	5/28/2005	5		LGE	Kulp, Austin		
Krause, John	Cape Cod Crusaders	Reading Rage	Cape Cod Crusaders	5/28/2005	42		LGE	Tornaritis, Nicholas		
Joyce, Christopher	Cape Cod Crusaders	Reading Rage	Cape Cod Crusaders	5/28/2005	55		LGE	Tornaritis, Nicholas		
Mingo, Ruben	Ocean City Barons	Ocean City Barons	Cape Cod Crusaders	5/29/2005	22		LGE			
Carmichael, Byron	Ocean City Barons	Ocean City Barons	Cape Cod Crusaders	5/29/2005	62		LGE			
Joyce, Christopher	Cape Cod Crusaders	Ocean City Barons	Cape Cod Crusaders	5/29/2005	64		LGE	Metcalf, Andrew		
Roberts, Darryl	Carolina Dynamo	Carolina Dynamo	Raleigh CASL Elite	5/14/2005	42		LGE	Roth, Blake		
Deter, Ryan	Raleigh CASL Elite	Carolina Dynamo	Raleigh CASL Elite	5/14/2005	20		LGE			
Smith, Blake	Raleigh CASL Elite	Carolina Dynamo	Raleigh CASL Elite	5/14/2005	64		LGE			
Cisse, El-Hadj	Raleigh CASL Elite	Carolina Dynamo	Raleigh CASL Elite	5/14/2005	66		LGE	Smith, Blake		
Bickford, Stephen	Raleigh CASL Elite	Carolina Dynamo	Raleigh CASL Elite	5/14/2005	89		LGE	Cisse, El-Hadj		
Rose, Michael	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/21/2005	27		LGE			
Roberts, Darryl	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/21/2005	35		LGE	Jones, Scott		
Haywood, Daniel	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/21/2005	72		LGE			
Moose, Justin B.	Carolina Dynamo	West Virginia Chaos	Carolina Dynamo	5/21/2005	79		LGE			
Roberts, Darryl	Carolina Dynamo	Carolina Dynamo	Richmond Kickers Future	5/25/2005	45		LGE	Rose, Michael		
Jones, Scott	Carolina Dynamo	Carolina Dynamo	Richmond Kickers Future	5/25/2005	46		LGE	Moose, Justin B.		
Davis, Casey B.	Carolina Dynamo	Carolina Dynamo	Richmond Kickers Future	5/25/2005	88		LGE	Hunter, Benjamin		
Oduro, Dominic	Richmond Kickers Future	Carolina Dynamo	Richmond Kickers Future	5/25/2005	13		LGE	Neagu, Christian		
Neagu, Christian	Richmond Kickers Future	Carolina Dynamo	Richmond Kickers Future	5/25/2005	42		LGE	Harrison, Andrew		
Neagu, Christian	Richmond Kickers Future	Carolina Dynamo	Richmond Kickers Future	5/25/2005	75		LGE	Mackenzie, Ross		
Oduro, Dominic	Richmond Kickers Future	Carolina Dynamo	Richmond Kickers Future	5/25/2005	100		LGE			
Thomas, Brannon	Williamsburg Legacy	Williamsburg Legacy	Carolina Dynamo	5/28/2005	15		LGE	Radcliffe, Derick		
Rodd, Chris H.	Williamsburg Legacy	Williamsburg Legacy	Carolina Dynamo	5/28/2005	75		LGE			
Cronin, Hugh	Carolina Dynamo	Williamsburg Legacy	Carolina Dynamo	5/28/2005	69		LGE	Tennyson, Marcellus		
Suhm, Douglas Tyler	Yakima Reds	Yakima Reds	Cascade Surge	5/13/2005	36		LGE	Rivera-Valdovinos, Santa Maria		
Schafer, Mikel	Yakima Reds	Yakima Reds	Cascade Surge	5/13/2005	38		LGE			
Westermann, Josh	Cascade Surge	Yakima Reds	Cascade Surge	5/13/2005	51		LGE			
Budnyy, Andriy	Cascade Surge	Yakima Reds	Cascade Surge	5/13/2005	69		LGE			
Kumangai-McGee, Lamar	Spokane Shadow	Spokane Shadow	Cascade Surge	5/14/2005	24		LGE	Hite, Brett		
Allberry, Dustin	Spokane Shadow	Spokane Shadow	Cascade Surge	5/14/2005	61		LGE	Hite, Brett		
Allberry, Dustin	Spokane Shadow	Spokane Shadow	Cascade Surge	5/14/2005	83		LGE	Moug, Jake		
Clark, Matthew	Cascade Surge	Spokane Shadow	Cascade Surge	5/14/2005	16		LGE	Williams, Luke		
Clark, Matthew	Cascade Surge	Spokane Shadow	Cascade Surge	5/14/2005	43		LGE	Williams, Luke		
Budnyy, Andriy	Cascade Surge	Spokane Shadow	Cascade Surge	5/14/2005	57		LGE			
Westermann, Josh	Cascade Surge	Cascade Surge	Nevada Wonders	5/21/2005	16		LGE	Calderson, Carlos		
Leibbrandt, Ian	Cascade Surge	Cascade Surge	Nevada Wonders	5/21/2005	34		LGE	Clark, Matthew		
Clark, Matthew	Cascade Surge	Cascade Surge	Nevada Wonders	5/21/2005	53		LGE	Westermann, Josh		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Nevada Wonders	5/21/2005	90		LGE	Ready, Troy		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Yakima Reds	5/28/2005	73	Penalty	LGE			
Chavez, Mauricio	Cascade Surge	Cascade Surge	Yakima Reds	5/28/2005	90		LGE	Calderson, Carlos		
Chavez, Mauricio	Cascade Surge	Cascade Surge	Yakima Reds	5/28/2005	96		LGE	Calderson, Carlos		
Mertens, Cameron	Yakima Reds	Cascade Surge	Yakima Reds	5/28/2005	45		LGE	Suhm, Douglas Tyler		
Mertens, Cameron	Yakima Reds	Cascade Surge	Yakima Reds	5/28/2005	84		LGE	Suhm, Douglas Tyler		
Kolovos, Apostolis (Paul)	Palm Beach Pumas	Central Florida Kraze	Palm Beach Pumas	5/14/2005	55		LGE	Dzegede, Sam		
Severs, Chad	Harrisburg City Islanders	Harrisburg City Islanders	Charlotte Eagles	5/7/2005	6		LGE	Schofield, David		
Swinehart, Dustin	Charlotte Eagles	Harrisburg City Islanders	Charlotte Eagles	5/7/2005	41	Penalty	LGE			
Casey, Sam	Charlotte Eagles	Harrisburg City Islanders	Charlotte Eagles	5/7/2005	59		LGE	Dinunzio, Ryan		
Casey, Sam	Charlotte Eagles	Harrisburg City Islanders	Charlotte Eagles	5/7/2005	72		LGE	Dinunzio, Ryan		
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	Long Island Rough Riders	5/13/2005	88		LGE	Roberts, William Clayton		
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	Long Island Rough Riders	5/13/2005	90	Penalty	LGE			
Espinosa, Carlo	Long Island Rough Riders	Charlotte Eagles	Long Island Rough Riders	5/13/2005	54		LGE			
Corrie, George	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	5/21/2005	54		LGE	Gledhill, James		
Gledhill, James	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	5/21/2005	63		LGE			
Leung, Dave	Chicago Fire Premier	Chicago Fire Premier	Indiana Invaders	5/15/2005	13		LGE			
Rowland, Jeffrey	Chicago Fire Premier	Chicago Fire Premier	Indiana Invaders	5/15/2005	90		LGE			
Pirmann, Benjamin	Indiana Invaders	Chicago Fire Premier	Indiana Invaders	5/15/2005	63		LGE			
Noschang, Kevin	Toledo Slayers	Chicago Fire Premier	Toledo Slayers	5/21/2005	33		LGE			
Brown, Kyle	Chicago Fire Premier	Ft. Wayne Fever	Chicago Fire Premier	5/27/2005	23	Penalty	LGE			
Brown, Kyle	Chicago Fire Premier	Ft. Wayne Fever	Chicago Fire Premier	5/27/2005	56		LGE			
Wasson, Daniel	Chicago Fire Premier	Ft. Wayne Fever	Chicago Fire Premier	5/27/2005	67		LGE			
Zarzecki, Lee	Chicago Fire Premier	Ft. Wayne Fever	Chicago Fire Premier	5/27/2005	90		LGE	Doster, Stephen		
