Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Maher, Anthony	Wilmington Hammerheads	Wilmington Hammerheads	Richmond Kickers	7/1/2006	33		LGE	Barnes, Devlin		
Bagley, Christopher	Wilmington Hammerheads	Wilmington Hammerheads	Richmond Kickers	7/1/2006	51		LGE			
Stevens, Jim	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/2/2006	2		LGE	O'Neil, Ryan		
Clay, Adam	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/2/2006	39		LGE	Potteiger, Derek		
Sadler, Justin	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/2/2006	52	Penalty	LGE			
McClellan, David	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/2/2006	75		LGE	Tanzini, Matt		
Mitchell, Jamel	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/2/2006	76		LGE	McClellan, David		
Sandoval, Fabian	Miami FC	Portland Timbers	Miami FC	7/2/2006	41	Penalty	LGE			
Mack, Ryan	Virginia Beach Mariners	Virginia Beach Mariners	Toronto Lynx	7/2/2006	21		LGE	Simmonds, Greg		
Simmonds, Greg	Virginia Beach Mariners	Virginia Beach Mariners	Toronto Lynx	7/2/2006	70		LGE	Nusum, John Barry		
Nusum, John Barry	Virginia Beach Mariners	Virginia Beach Mariners	Toronto Lynx	7/2/2006	72		LGE	Fenger-Larsen, Jakob		
Pottinger, Damien	Toronto Lynx	Virginia Beach Mariners	Toronto Lynx	7/2/2006	19		LGE	Jeffrey, Kevin		
Steele, Jonathan	Rochester Rhinos	Rochester Rhinos	Vancouver Whitecaps	7/3/2006	67		LGE	Ball, John		
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Vancouver Whitecaps	7/3/2006	71		LGE	Palguta, Scott		
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Minnesota Thunder	7/4/2006	63		LGE	McManus, Anthony		
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Minnesota Thunder	7/4/2006	83		LGE	Buete, George		
Hollingsworth, Ben	Charleston Battery	Miami FC	Charleston Battery	7/4/2006	79		LGE	Vercollone, Luke		
Dodds, Jamie	Toronto Lynx	Toronto Lynx	Vancouver Whitecaps	7/5/2006	20		LGE			
Pottinger, Damien	Toronto Lynx	Toronto Lynx	Vancouver Whitecaps	7/5/2006	31		LGE	Dodds, Jamie		
Matondo, Sita-Taty	Vancouver Whitecaps	Toronto Lynx	Vancouver Whitecaps	7/5/2006	29		LGE			
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	New Hampshire Phantoms	7/7/2006	45		LGE	Barton, Joshua		
Sondaal, Tiest	Cincinnati Kings	Cincinnati Kings	New Hampshire Phantoms	7/7/2006	54		LGE	Caldwell, Jon		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Vancouver Whitecaps	7/7/2006	90		LGE	DiLorenzo, Leonardo		
Kindel, Steve	Vancouver Whitecaps	Montreal Impact	Vancouver Whitecaps	7/7/2006	21		LGE	Cann, Adrian		
Scroggins, Lee Paul	Virginia Beach Mariners	Virginia Beach Mariners	Puerto Rico Islanders	7/7/2006	7		LGE	Mack, Ryan		
Woods, Alan	Virginia Beach Mariners	Virginia Beach Mariners	Puerto Rico Islanders	7/7/2006	28		LGE	Mack, Ryan		
Husain, Dario (La Furia)	Puerto Rico Islanders	Virginia Beach Mariners	Puerto Rico Islanders	7/7/2006	12		LGE			
Marcina, Alen	Puerto Rico Islanders	Virginia Beach Mariners	Puerto Rico Islanders	7/7/2006	33		LGE			
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Atlanta Silverbacks	Virginia Beach Mariners	7/8/2006	15		LGE	Smith, Joshua		
Carrieri, Chris	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	7/8/2006	2		LGE	Ssejjemba, Robert		
Gorres, Sascha	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	7/8/2006	15		LGE	Carrieri, Chris		
Ssejjemba, Robert	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	7/8/2006	54		LGE	Carrieri, Chris		
Gorres, Sascha	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	7/8/2006	58		LGE	Carrieri, Chris		
Burke, Michael	Richmond Kickers	Harrisburg City Islanders	Richmond Kickers	7/8/2006	74		LGE	Watson, Matthew		
Mellor, Stephen	Pittsburgh Riverhounds	Pittsburgh Riverhounds	New Hampshire Phantoms	7/8/2006	35		LGE	Apple, Michael		
Cheurlin, Romain	Pittsburgh Riverhounds	Pittsburgh Riverhounds	New Hampshire Phantoms	7/8/2006	83		LGE			
Ball, John	Rochester Rhinos	Rochester Rhinos	Charleston Battery	7/8/2006	89		LGE	Palguta, Scott		
Hollingsworth, Ben	Charleston Battery	Rochester Rhinos	Charleston Battery	7/8/2006	8	Penalty	LGE			
Glinton, Gavin	Charleston Battery	Rochester Rhinos	Charleston Battery	7/8/2006	75		LGE	Daley, Omar		
Chase, Paul	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	7/8/2006	21		LGE			
Bagley, Christopher	Wilmington Hammerheads	Wilmington Hammerheads	Charlotte Eagles	7/8/2006	36		LGE			
Kabwe, Joseph	Charlotte Eagles	Wilmington Hammerheads	Charlotte Eagles	7/8/2006	15		LGE			
Swinehart, Dustin	Charlotte Eagles	Wilmington Hammerheads	Charlotte Eagles	7/8/2006	78		LGE			
Molinari, Federico	Western Mass Pioneers	Western Mass Pioneers	Long Island Rough Riders	7/8/2006	16		LGE	Cook, Jonathan		
Teixeira, Kyle	Western Mass Pioneers	Western Mass Pioneers	Long Island Rough Riders	7/8/2006	22		LGE	Ivanyushchenko, Vadim		
Megaloudis, Christopher	Long Island Rough Riders	Western Mass Pioneers	Long Island Rough Riders	7/8/2006	86		LGE	Snodin, Lee		
Dodds, Jamie	Toronto Lynx	Toronto Lynx	Charleston Battery	7/9/2006	73		LGE			
Salles-De Alencar, Mauricio	Montreal Impact	Montreal Impact	Toronto Lynx	7/11/2006	62		LGE	DiLorenzo, Leonardo		
Salles-De Alencar, Mauricio	Montreal Impact	Montreal Impact	Toronto Lynx	7/11/2006	75		LGE	Biello, Mauro		
Bradley, Richard (Rich)	Long Island Rough Riders	Long Island Rough Riders	Pittsburgh Riverhounds	7/12/2006	6		LGE			
Flavius, David	Pittsburgh Riverhounds	Long Island Rough Riders	Pittsburgh Riverhounds	7/12/2006	9		LGE			
Glinton, Gavin	Charleston Battery	Charleston Battery	Portland Timbers	7/14/2006	26		LGE	Daley, Omar		
Hollingsworth, Ben	Charleston Battery	Charleston Battery	Portland Timbers	7/14/2006	55	Penalty	LGE			
Armstrong, Stephen	Charleston Battery	Charleston Battery	Portland Timbers	7/14/2006	78		LGE	Daley, Omar		
Kreamalmeyer, Luke	Portland Timbers	Charleston Battery	Portland Timbers	7/14/2006	21		LGE			
Kreamalmeyer, Luke	Portland Timbers	Charleston Battery	Portland Timbers	7/14/2006	46		LGE	Alvarez, Byron		
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Miami FC	7/14/2006	49		LGE	Lines, Aaran		
Edozien, Connally	Rochester Rhinos	Rochester Rhinos	Miami FC	7/14/2006	52		LGE	Bonseu, Tenywa (T-Bone)		
Howes, Gregory	Rochester Rhinos	Rochester Rhinos	Miami FC	7/14/2006	59		LGE			
Edozien, Connally	Rochester Rhinos	Rochester Rhinos	Miami FC	7/14/2006	75		LGE	Delicate, Matthew		
Lewis, Eric (Ricky)	Rochester Rhinos	Rochester Rhinos	Miami FC	7/14/2006	90		LGE	Lines, Aaran		
Oliveira-Filho, Crizam (Zinho)	Miami FC	Rochester Rhinos	Miami FC	7/14/2006	31		LGE			
Rodriguez, Mario Rafael	Miami FC	Rochester Rhinos	Miami FC	7/14/2006	73		LGE	De Souza-Farias, Romario		
Rodriguez, Mario Rafael	Miami FC	Rochester Rhinos	Miami FC	7/14/2006	74		LGE	Oliveira-Filho, Crizam (Zinho)		
De Souza-Farias, Romario	Miami FC	Rochester Rhinos	Miami FC	7/14/2006	90	Penalty	LGE			
Maciel, Everson	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	31		LGE	Teixeira, Kyle		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	36		LGE	Krause, Neil		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	63		LGE	Teixeira, Kyle		
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	70		LGE			
Krause, Neil	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	85		LGE	Ivanyushchenko, Vadim		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	New Hampshire Phantoms	7/14/2006	89		LGE	Ivanyushchenko, Vadim		
Schmidt, Matt	Minnesota Thunder	Minnesota Thunder	Vancouver Whitecaps	7/14/2006	90		LGE	Gibson, Leo		
Noreiga, Anthony	Vancouver Whitecaps	Minnesota Thunder	Vancouver Whitecaps	7/14/2006	22		LGE	Gjertsen, Joey		
Kindel, Steve	Vancouver Whitecaps	Minnesota Thunder	Vancouver Whitecaps	7/14/2006	80		LGE	Morris, David		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	7/15/2006	23		LGE	Millwood, Machel		
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	7/15/2006	45		LGE	Rios-Rodriguez, Rodrigo		
Jarun, Omar	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	7/15/2006	60		LGE	Buete, George		
De Lima, Adilson	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	7/15/2006	84		LGE	Hayes, David		
Schroeder, Greg	Charlotte Eagles	Charlotte Eagles	Richmond Kickers	7/15/2006	71		LGE			
Gorres, Sascha	Richmond Kickers	Charlotte Eagles	Richmond Kickers	7/15/2006	61		LGE			
Severs, Chad	Harrisburg City Islanders	Harrisburg City Islanders	Pittsburgh Riverhounds	7/15/2006	57		LGE	Tanzini, Matt		
Tanzini, Matt	Harrisburg City Islanders	Harrisburg City Islanders	Pittsburgh Riverhounds	7/15/2006	90		LGE	Clay, Adam		
Sy, Moussa	Long Island Rough Riders	Long Island Rough Riders	New Hampshire Phantoms	7/15/2006	84		LGE			
Weaver, William (Cameron)	Seattle Sounders	Seattle Sounders	Montreal Impact	7/15/2006	31		LGE	Somoza, Benjamin		
Bailey, Joel (JJ)	Montreal Impact	Seattle Sounders	Montreal Impact	7/15/2006	37		LGE	Mert, Mesut		
Biello, Mauro	Montreal Impact	Seattle Sounders	Montreal Impact	7/15/2006	72		LGE	Antoniuk, Daniel (Dizzy)		
Valdeberito-Gomez, Kormac	Puerto Rico Islanders	Puerto Rico Islanders	Virginia Beach Mariners	7/16/2006	9		LGE			
Marcina, Alen	Puerto Rico Islanders	Puerto Rico Islanders	Virginia Beach Mariners	7/16/2006	23		LGE	Barros-Schelotto, Gustavo		
Nusum, John Barry	Virginia Beach Mariners	Puerto Rico Islanders	Virginia Beach Mariners	7/16/2006	40		LGE	Fenger-Larsen, Jakob		
Palleschi, Matthew	Toronto Lynx	Toronto Lynx	Atlanta Silverbacks	7/16/2006	57		LGE	Aristodemo, Robbie		
Fernandes, Narcisco	New Hampshire Phantoms	New Hampshire Phantoms	Western Mass Pioneers	7/19/2006	20		LGE	Heimreid, Tom		
Fernandes, Narcisco	New Hampshire Phantoms	New Hampshire Phantoms	Western Mass Pioneers	7/19/2006	50		LGE	McNeil, Thomas		
Charles, Ricky	New Hampshire Phantoms	New Hampshire Phantoms	Western Mass Pioneers	7/19/2006	75		LGE			
Deren, Jeff	Western Mass Pioneers	New Hampshire Phantoms	Western Mass Pioneers	7/19/2006	45		LGE	Molinari, Federico		
Mellor, Stephen	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Charlotte Eagles	7/20/2006	71		LGE	Salsi, Nathan		
Coggins, Jacob	Charlotte Eagles	Pittsburgh Riverhounds	Charlotte Eagles	7/20/2006	23		LGE	Faro, Aaron		
Kabwe, Joseph	Charlotte Eagles	Pittsburgh Riverhounds	Charlotte Eagles	7/20/2006	69		LGE	Lemons, Christopher		
Alexander, Robert (Trey)	Cincinnati Kings	Cincinnati Kings	Long Island Rough Riders	7/21/2006	8		LGE			
Smith, Derek	Cincinnati Kings	Cincinnati Kings	Long Island Rough Riders	7/21/2006	28		LGE	Jaman, Nowaf		
Krause, John	Cincinnati Kings	Cincinnati Kings	Long Island Rough Riders	7/21/2006	37		LGE			
Caldwell, Jon	Cincinnati Kings	Cincinnati Kings	Long Island Rough Riders	7/21/2006	61		LGE			
Barberio, Anthony	Long Island Rough Riders	Cincinnati Kings	Long Island Rough Riders	7/21/2006	2		LGE			
Schmidt, Matt	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/21/2006	74		LGE			
Knox, Nathan	Minnesota Thunder	Minnesota Thunder	Montreal Impact	7/21/2006	76		LGE	Tarley, Duncan (Melvin)		
Di Ioia, Massimo	Montreal Impact	Minnesota Thunder	Montreal Impact	7/21/2006	53		LGE	Leduc, Patrick		
Alcaraz-Cueller, Hugo	Portland Timbers	Portland Timbers	Seattle Sounders	7/21/2006	85		LGE			
Besagno, Jacob (Jake)	Seattle Sounders	Portland Timbers	Seattle Sounders	7/21/2006	76		LGE	Gregor, Andrew		
Weaver, William (Cameron)	Seattle Sounders	Portland Timbers	Seattle Sounders	7/21/2006	77		LGE	Galindo, Maykel		
Menyongar, John	Rochester Rhinos	Rochester Rhinos	Toronto Lynx	7/21/2006	23	Penalty	LGE			
Jeffrey, Kevin	Toronto Lynx	Rochester Rhinos	Toronto Lynx	7/21/2006	70		LGE	Williams, Christopher		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	7/22/2006	16		LGE	Rios-Rodriguez, Rodrigo		
Marcina, Alen	Puerto Rico Islanders	Atlanta Silverbacks	Puerto Rico Islanders	7/22/2006	76		LGE	Oehlman, Mark		
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	Wilmington Hammerheads	7/22/2006	21		LGE	Kabwe, Joseph		
Corrie, George	Wilmington Hammerheads	Charlotte Eagles	Wilmington Hammerheads	7/22/2006	72		LGE			
Glinton, Gavin	Charleston Battery	Charleston Battery	Miami FC	7/22/2006	14		LGE			
Glinton, Gavin	Charleston Battery	Charleston Battery	Miami FC	7/22/2006	50		LGE			
Alexander, Robert (Trey)	Cincinnati Kings	Cincinnati Kings	Harrisburg City Islanders	7/23/2006	44	Penalty	LGE			
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	Harrisburg City Islanders	7/23/2006	46		LGE	Krause, John		
Smith, Derek	Cincinnati Kings	Cincinnati Kings	Harrisburg City Islanders	7/23/2006	54		LGE	McGinlay, Mike		
Severs, Chad	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/23/2006	15		LGE	Mitchell, Jamel		
Severs, Chad	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	7/23/2006	86		LGE	Schofield, David		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	7/22/2006	13		LGE	Bernstein, Gabe		
Salsi, Nathan	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	7/22/2006	30		LGE	Bragg, Richard (Cody)		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	7/22/2006	41		LGE	Jerome Robens, Jean		
Jerome Robens, Jean	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	7/22/2006	45		LGE	Flavius, David		
Sy, Moussa	Long Island Rough Riders	Pittsburgh Riverhounds	Long Island Rough Riders	7/22/2006	53		LGE	Etienne, Derrick		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	7/22/2006	14		LGE	Carrieri, Chris		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	7/22/2006	40		LGE	Watson, Matthew		
Gorres, Sascha	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	7/22/2006	75		LGE	Dotsenko, Ihor		
Burke, Michael	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	7/22/2006	78		LGE	Wolfe, Steven		
Morris, Brian	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	7/22/2006	90		LGE	Wolfe, Steven		
Molinari, Federico	Western Mass Pioneers	Richmond Kickers	Western Mass Pioneers	7/22/2006	49		LGE	Ivanyushchenko, Vadim		
Ivanyushchenko, Vadim	Western Mass Pioneers	Richmond Kickers	Western Mass Pioneers	7/22/2006	59		LGE	Fernandes, Anthony		
Deren, Jeff	Western Mass Pioneers	Richmond Kickers	Western Mass Pioneers	7/22/2006	87	Penalty	LGE			
Weaver, William (Cameron)	Seattle Sounders	Seattle Sounders	Portland Timbers	7/22/2006	10		LGE	O'Brien, Leighton		
Levesque, Roger	Seattle Sounders	Seattle Sounders	Portland Timbers	7/22/2006	25		LGE			
Galindo, Maykel	Seattle Sounders	Seattle Sounders	Portland Timbers	7/22/2006	59		LGE	Somoza, Benjamin		
Kreamalmeyer, Luke	Portland Timbers	Seattle Sounders	Portland Timbers	7/22/2006	17	Penalty	LGE			
Krause, John	Cincinnati Kings	Long Island Rough Riders	Cincinnati Kings	7/26/2006	20		LGE			
Krause, John	Cincinnati Kings	Long Island Rough Riders	Cincinnati Kings	7/26/2006	24		LGE			
Krause, John	Cincinnati Kings	Long Island Rough Riders	Cincinnati Kings	7/26/2006	61		LGE	McGinlay, Mike		
Koshi, Phillip	Cincinnati Kings	Long Island Rough Riders	Cincinnati Kings	7/26/2006	90		LGE	Sondaal, Tiest		
Salles-De Alencar, Mauricio	Montreal Impact	Montreal Impact	Seattle Sounders	7/26/2006	9		LGE			
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Wilmington Hammerheads	7/26/2006	7		LGE	Watson, Matthew		
Maher, Anthony	Wilmington Hammerheads	Richmond Kickers	Wilmington Hammerheads	7/26/2006	73		LGE			
Bagley, Christopher	Wilmington Hammerheads	Richmond Kickers	Wilmington Hammerheads	7/26/2006	81		LGE			
Hollingsworth, Ben	Charleston Battery	Minnesota Thunder	Charleston Battery	7/27/2006	85	Penalty	LGE			
Simmonds, Greg	Virginia Beach Mariners	Virginia Beach Mariners	Portland Timbers	7/27/2006	80		LGE	Brillant, Felix		
Brillant, Felix	Virginia Beach Mariners	Virginia Beach Mariners	Portland Timbers	7/27/2006	83		LGE	Nelson, Matthew		
Kreamalmeyer, Luke	Portland Timbers	Virginia Beach Mariners	Portland Timbers	7/27/2006	39		LGE			
De Souza-Farias, Romario	Miami FC	Miami FC	Puerto Rico Islanders	7/28/2006	27		LGE	Rodriguez, Mario Rafael		
Rodriguez, Mario Rafael	Miami FC	Miami FC	Puerto Rico Islanders	7/28/2006	32		LGE	Oliveira-Filho, Crizam (Zinho)		
De Souza-Farias, Romario	Miami FC	Miami FC	Puerto Rico Islanders	7/28/2006	45		LGE			
Marcina, Alen	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	7/28/2006	9		LGE	Queeley, Thomas (John)		
Valdeberito-Gomez, Kormac	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	7/28/2006	35	Penalty	LGE			
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Seattle Sounders	7/28/2006	43		LGE	Bertz, Kenny		
Menyongar, John	Rochester Rhinos	Rochester Rhinos	Seattle Sounders	7/28/2006	60		LGE			
Weaver, William (Cameron)	Seattle Sounders	Rochester Rhinos	Seattle Sounders	7/28/2006	12		LGE	Levesque, Roger		
Nylen, Kevin	Wilmington Hammerheads	Wilmington Hammerheads	Harrisburg City Islanders	7/28/2006	79		LGE			
Mormon, Christopher	Harrisburg City Islanders	Wilmington Hammerheads	Harrisburg City Islanders	7/28/2006	40		LGE	Schofield, David		
Tanzini, Matt	Harrisburg City Islanders	Wilmington Hammerheads	Harrisburg City Islanders	7/28/2006	90		LGE	Schofield, David		
Krause, Neil	Western Mass Pioneers	Western Mass Pioneers	Pittsburgh Riverhounds	7/28/2006	23		LGE	Willis, Jason		
Teixeira, Kyle	Western Mass Pioneers	Western Mass Pioneers	Pittsburgh Riverhounds	7/28/2006	87		LGE			
Fenger-Larsen, Jakob	Virginia Beach Mariners	Virginia Beach Mariners	Charleston Battery	7/29/2006	33		LGE	Simmonds, Greg		
Fenger-Larsen, Jakob	Virginia Beach Mariners	Virginia Beach Mariners	Charleston Battery	7/29/2006	40		LGE	Simmonds, Greg		
Hayes, David	Atlanta Silverbacks	Atlanta Silverbacks	Montreal Impact	7/28/2006	55	Penalty	LGE			
Salles-De Alencar, Mauricio	Montreal Impact	Atlanta Silverbacks	Montreal Impact	7/28/2006	78	Penalty	LGE			
Biello, Mauro	Montreal Impact	Atlanta Silverbacks	Montreal Impact	7/28/2006	90		LGE	Pizzolitto, Nevio		
Daka, Taurai (Patrick)	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	7/29/2006	22		LGE			
Daka, Taurai (Patrick)	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	7/29/2006	25		LGE	Schroeder, Greg		
Ruud, Adam	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	7/29/2006	78		LGE	Kabwe, Joseph		
Severs, Chad	Harrisburg City Islanders	Charlotte Eagles	Harrisburg City Islanders	7/29/2006	40	Penalty	LGE			
Caruso, Francesco	Harrisburg City Islanders	Charlotte Eagles	Harrisburg City Islanders	7/29/2006	68		LGE	Tanzini, Matt		
Stewart, Craig	New Hampshire Phantoms	New Hampshire Phantoms	Pittsburgh Riverhounds	7/29/2006	69		LGE	Charles, Ricky		
Fernandes, Narcisco	New Hampshire Phantoms	New Hampshire Phantoms	Pittsburgh Riverhounds	7/29/2006	71		LGE			
Marcina, Alen	Puerto Rico Islanders	Miami FC	Puerto Rico Islanders	7/30/2006	43		LGE	Barros-Schelotto, Gustavo		
Tarley, Duncan (Melvin)	Minnesota Thunder	Minnesota Thunder	Atlanta Silverbacks	7/30/2006	35		LGE	Gibson, Leo		
Toure, Ansu	Minnesota Thunder	Minnesota Thunder	Atlanta Silverbacks	7/30/2006	88		LGE	Gibson, Leo		
Ukah, Warren	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	7/30/2006	84		LGE	Dawkins, Fabian		
Hughes, Maurice	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	7/30/2006	90		LGE	Dawkins, Fabian		
Dawkins, Fabian	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	7/30/2006	90		LGE	Hayes, David		
Jeffrey, Kevin	Toronto Lynx	Toronto Lynx	Seattle Sounders	7/30/2006	16		LGE	DiPlacido, David		
Palleschi, Matthew	Toronto Lynx	Toronto Lynx	Seattle Sounders	7/30/2006	25		LGE	Dodds, Jamie		
Pottinger, Damien	Toronto Lynx	Toronto Lynx	Seattle Sounders	7/30/2006	85		LGE			
Neto, Osni	Toronto Lynx	Toronto Lynx	Seattle Sounders	7/30/2006	86		LGE			
Klaas, CJ	Seattle Sounders	Toronto Lynx	Seattle Sounders	7/30/2006	4		LGE	Keel, Stephen		
Weaver, William (Cameron)	Seattle Sounders	Toronto Lynx	Seattle Sounders	7/30/2006	44		LGE	Sakuda, Kevin		
Barbosa, Almir	New Hampshire Phantoms	New Hampshire Phantoms	Cincinnati Kings	8/2/2006	2		LGE	McNeil, Thomas		
Barbosa, Almir	New Hampshire Phantoms	New Hampshire Phantoms	Cincinnati Kings	8/2/2006	4		LGE	Fernandes, Narcisco		
Barbosa, Almir	New Hampshire Phantoms	New Hampshire Phantoms	Cincinnati Kings	8/2/2006	17		LGE	Stewart, Craig		
Caldwell, Jon	Cincinnati Kings	New Hampshire Phantoms	Cincinnati Kings	8/2/2006	46		LGE	Kehoe, Steven		
McLaughlin, Jason	Atlanta Silverbacks	Atlanta Silverbacks	Toronto Lynx	8/4/2006	16		LGE	de la Torre, Antonio		
George, Liam	Atlanta Silverbacks	Atlanta Silverbacks	Toronto Lynx	8/4/2006	86		LGE			
Jeffrey, Kevin	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	8/4/2006	49		LGE			
Jeffrey, Kevin	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	8/4/2006	67		LGE	Dodds, Jamie		
Neto, Osni	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	8/4/2006	69		LGE	Jeffrey, Kevin		
Dodds, Jamie	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	8/4/2006	72		LGE	Aristodemo, Robbie		
Schmidt, Matt	Minnesota Thunder	Portland Timbers	Minnesota Thunder	8/4/2006	51		LGE	Dombrowski, Chad		
Valdeberito-Gomez, Kormac	Puerto Rico Islanders	Puerto Rico Islanders	Vancouver Whitecaps	8/4/2006	57	Penalty	LGE			
Gjertsen, Joey	Vancouver Whitecaps	Puerto Rico Islanders	Vancouver Whitecaps	8/4/2006	1		LGE	Klein, Steve		
Testo, David	Vancouver Whitecaps	Puerto Rico Islanders	Vancouver Whitecaps	8/4/2006	41		LGE	Clarke, Jeff		
Matondo, Sita-Taty	Vancouver Whitecaps	Puerto Rico Islanders	Vancouver Whitecaps	8/4/2006	80		LGE	Donatelli, Tony		
Simmonds, Greg	Virginia Beach Mariners	Virginia Beach Mariners	Montreal Impact	8/4/2006	71		LGE	Low, Kupono		
Ribeiro, Antonio	Montreal Impact	Virginia Beach Mariners	Montreal Impact	8/4/2006	31		LGE	Lyssand, Lars		
Hollingsworth, Ben	Charleston Battery	Charleston Battery	Toronto Lynx	8/5/2006	26		LGE	Karalexis, Timothy		
Okoye, Ugochukwu (Isaac)	Charleston Battery	Charleston Battery	Toronto Lynx	8/5/2006	50		LGE	Hollingsworth, Ben		
Neto, Osni	Toronto Lynx	Charleston Battery	Toronto Lynx	8/5/2006	80		LGE			
Fiore, Salvator	Cincinnati Kings	Harrisburg City Islanders	Cincinnati Kings	8/5/2006	3		LGE	Alexander, Robert (Trey)		
Bradley, Richard (Rich)	Long Island Rough Riders	Long Island Rough Riders	Western Mass Pioneers	8/5/2006	73		LGE			
Diaz, Ruben	Long Island Rough Riders	Long Island Rough Riders	Western Mass Pioneers	8/5/2006	83	Penalty	LGE			
Watson, Matthew	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/5/2006	43		LGE	Williams, Anthony		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/5/2006	70		LGE	Bulow, David		
Coggins, Jacob	Charlotte Eagles	Richmond Kickers	Charlotte Eagles	8/5/2006	27		LGE			
Howes, Gregory	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/5/2006	90		LGE	Ball, John		
Zarate, Juvenal (Junior)	Wilmington Hammerheads	Wilmington Hammerheads	Pittsburgh Riverhounds	8/5/2006	90		LGE			
Kutney, Jason	Pittsburgh Riverhounds	Wilmington Hammerheads	Pittsburgh Riverhounds	8/5/2006	15		LGE			
Apple, Michael	Pittsburgh Riverhounds	Wilmington Hammerheads	Pittsburgh Riverhounds	8/5/2006	21		LGE	Kutney, Jason		
Flavius, David	Pittsburgh Riverhounds	Wilmington Hammerheads	Pittsburgh Riverhounds	8/5/2006	59		LGE			
Rodriguez, Mario Rafael	Miami FC	Miami FC	Vancouver Whitecaps	8/6/2006	18		LGE	Guillaume, Stephane		
Gomez, Francisco (Javier)	Miami FC	Miami FC	Vancouver Whitecaps	8/6/2006	67	Penalty	LGE			
