Competition: USL Premier Developmental League   
Season: 2008

Date: 4/26/2008
1900; Carolina Dynamo; 3-1; Virginia Legacy; Busch Field
1930; Augusta Fireball; 2-3; Cocoa Expos; Cocoa Expo Sports Center
1930; Chicago Fire Premier; 4-0; West Michigan Edge; Forest Hills High School
2030; Colorado Rapids U-23; 6-1; Colorado Springs Blizzard; Colorado College - Washburn Field
2030; Cleveland Internationals; 2-1; Fort Wayne Fever; Hefner Stadium
2030; Thunder Bay Chill; 5-3; Sioux Falls SpitFire; O'Gorman HS - McEneaney Field
2130; San Diego Gauchos; 0-4; BYU Cougars; South Stadium
2205; Cascade Surge; 0-0; Yakima Reds; Marquette Stadium
2230; Fresno Fuego; 0-3; Southern California Seahorses; La Mirada HS

Date: 7/16/2005
1600; Kalamazoo Kingdom; 0-3; Chicago Fire Premier; Moraine Valley CC Stadium
1730; Ottawa Fury; 6-3; Westchester Flames; City Park Stadium
1900; Raleigh Elite; 4-3; Virginia Legacy; Busch Field
1900; Augusta Fireball; 1-3; Central Florida Kraze; TBD
1930; Indiana Invaders; 0-1; Michigan Bucks; Berkley's Hurley Field
1930; Albany Admirals; 0-2; Reading Rage; Exeter High School
1930; Richmond Kickers Future; 3-0; Carolina Dynamo; Macpherson Stadium
1930; Ocean City Barons; 5-1; Rhode Island Stingrays; Pierce Memorial
2000; Colorado Springs Blizzard; 0-2; Colorado Rapids U-23; Summit High
2030; Thunder Bay Chill; 3-3; Sioux Falls SpitFire; O'Gorman HS - McEneaney Field
2030; DFW Tornados; 3-1; New Orleans Shell Shockers; Pan American Stadium
2030; Springfield Storm; 2-3; Des Moines Menace; Waukee High School Stadium
2105; Austin Lightning; 1-2; Laredo Heat; UISD - Student Activity Center
2130; Memphis Express; 0-5; El Paso Patriots; Patriot Stadium
2200; Bakersfield Brigade; 2-1; Nevada Wonders; Carson High School
2200; Orange County Blue Star; 2-0; California Gold; Peter Johansen Stadium
2205; Cascade Surge; 5-1; Spokane Shadow; Joe Albi Stadium

Date: 7/17/2005
1400; Ottawa Fury; 0-2; Brooklyn Knights; Metropolitan Oval
1400; Raleigh Elite; 2-3; Richmond Kickers Future; University of Richmond Stadium
1500; Springfield Storm; 2-0; Kansas City Brass; William Jewell College
1700; Yakima Reds; 0-1; Abbotsford Mariners; Bateman Park
1800; Bradenton Academics; 4-2; Ajax Orlando Prospects; Bryant Stadium - Lakeland
1900; West Michigan Edge; 1-6; Fort Wayne Fever; Hefner Stadium
1900; Southern California Seahorses; 3-1; San Diego Gauchos; Torrey Pines High School

Date: 7/19/2005
1930; Raleigh Elite; at; Augusta Fireball; Patriots Park
2000; Cleveland Internationals; 2-3; Toledo Slayers; Lucas County Recreation Center

Date: 7/20/2005
1830; Albany Admirals; 1-0; Westchester Flames; City Park Stadium
1930; Augusta Fireball; 2-4; Carolina Dynamo; Macpherson Stadium
2230; Bakersfield Brigade; 3-1; Southern California Seahorses; La Mirada HS

Date: 7/21/2005
2230; Nevada Wonders; 0-3; Fresno Fuego; Fresno Pacific University

Date: 7/22/2005
1500; Carolina Dynamo; 3-2; Richmond Kickers Future; University of Richmond Stadium
1700; Central Florida Kraze; 1-0; Bradenton Academics; IMG Soccer Academy
1900; West Virginia Chaos; 2-5; Virginia Legacy; Christopher Newport Univ.
1900; Cocoa Expos; 1-1; Raleigh Elite; SAS Stadium
1930; Toledo Slayers; 0-5; Michigan Bucks; Berkley's Hurley Field
1930; Chicago Fire Premier; 2-0; Thunder Bay Chill; Chapples Park
1930; Palm Beach Pumas; 5-4; Ajax Orlando Prospects; Lakeland Christian Academy
1930; Westchester Flames; 1-3; Ocean City Barons;  
2030; Laredo Heat; 4-1; Memphis Express; Collierville High School
2030; Colorado Springs Blizzard; 1-3; Sioux Falls SpitFire; O'Gorman HS - McEneaney Field
2030; Colorado Rapids U-23; 4-3; Des Moines Menace; Waukee High School Stadium
2030; Augusta Fireball; 1-0; Austin Lightning; Williamson County Regional Park
2205; Spokane Shadow; 2-1; Yakima Reds; Marquette Stadium

Date: 7/23/2005
1800; Rhode Island Stingrays; 1-2; Ottawa Fury; Keith Harris Stadium
1900; Cocoa Expos; 3-4; Virginia Legacy; Christopher Newport Univ.
1930; Chicago Fire Premier; 3-1; Thunder Bay Chill; Chapples Park
1930; Cape Cod Crusaders; 5-2; Vermont Voltage; Collins-Perley Sports Complex
1930; Westchester Flames; 0-3; Reading Rage; Exeter High School
1930; Michigan Bucks; 6-0; Toledo Slayers; Lucas County Recreation Center
1930; West Michigan Edge; 1-2; Kalamazoo Kingdom; Mayors Riverfront Park Mayors Riverfront
2000; Kansas City Brass; 6-3; Springfield Storm; Cooper Field
2000; Laredo Heat; 0-2; Nashville Metros; Ezell Park Stadium
2000; Fort Wayne Fever; 0-5; Indiana Invaders; Indiana Invaders Soccer Complex
2030; Colorado Rapids U-23; 4-0; Sioux Falls SpitFire; O'Gorman HS - McEneaney Field
2030; Augusta Fireball; 1-3; DFW Tornados; Pennington Field
2030; Colorado Springs Blizzard; 0-5; Des Moines Menace; Waukee High School Stadium
2200; Fresno Fuego; 3-1; Nevada Wonders; Carson High School
2230; California Gold; 1-4; Bakersfield Brigade; Bakersfield Christian HS

Date: 7/24/2005
1400; Palm Beach Pumas; 0-8; Bradenton Academics; IMG Soccer Academy
1500; Kansas City Brass; 6-1; Springfield Storm; Cooper Field
1530; West Virginia Chaos; 4-3; Richmond Kickers Future; University of Richmond Stadium
1600; Austin Lightning; 1-3; New Orleans Shell Shockers; Pan American Stadium
1630; Cape Cod Crusaders; 4-3; Ottawa Fury; Keith Harris Stadium
1700; Ajax Orlando Prospects; 0-7; Central Florida Kraze; TBD
1700; Spokane Shadow; 3-4; Cascade Surge; Willamette Univ. - McCulloch Stadium
1800; Rhode Island Stingrays; 3-5; Albany Admirals; Union College
1930; Brooklyn Knights; 0-6; Ocean City Barons; 


Season: 2004

Date: 4/10/2004
2130; San Diego Gauchos; 1-0; BYU Cougars; BYU South Field

Date: 4/17/2004
2200; Fresno Fuego; 5-1; San Diego Gauchos; Southwestern College

Date: 4/24/2004
2200; Orange County Blue Star; 2-0; Nevada Wonders; Carson High School
2200; Utah Blitzz; 0-1; Fresno Fuego; Tice Park

Date: 4/30/2004
2000; Central Florida Kraze; 1-2; Cocoa Expos; Cocoa Expo Sports Center
2230; Southern California Seahorses; 2-3; Nevada Wonders; Carson High School

Date: 5/1/2004
1930; Reading Rage; 2-1; Brooklyn Knights; Metropolitan Oval
2030; Lafayette Swamp Cats; 1-3; New Orleans Shell Shockers; Tulane University
2030; Sioux Falls SpitFire; 3-4; Kansas City Brass; William Jewell College
2200; Orange County Blue Star; 3-1; Nevada Wonders; Carson High School
2200; Fresno Fuego; 5-1; California Gold; Ripon High School

Date: 5/2/2004
1500; Sioux Falls SpitFire; 0-2; St. Louis Strikers; St. Louis Soccer Park
1605; Cocoa Expos; 1-0; Ajax Orlando Prospects; Dr. Phillips High School

Date: 5/7/2004
1700; Central Florida Kraze; 3-2; Bradenton Academics; IMG Soccer Academy
1930; West Virginia Chaos; 0-1; Carolina Dynamo; Macpherson Stadium
1930; West Michigan Edge; 3-2; Kalamazoo Kingdom; Mayors Riverfront
2000; Laredo Heat; 1-3; Nashville Metros; Ezell Park Stadium
2000; Vermont Voltage; 0-2; Brooklyn Knights; Metropolitan Oval
2030; El Paso Patriots; 1-0; Memphis Express; Collierville TBA
2030; New Orleans Shell Shockers; 0-8; DFW Tornados; Pennington Field
2030; Lafayette Swamp Cats; 0-4; Austin Lightning; Red Rock Ind. School District
2130; Kansas City Brass; 0-4; Colorado Springs Blizzard; Washburn Stadium
2230; BYU Cougars; 0-2; Orange County Blue Star; Home Depot Center

Date: 5/8/2004
1900; West Virginia Chaos; 1-2; Raleigh Elite; SAS Stadium
1930; Jersey Falcons; 1-3; Cape Cod Crusaders; Barnstable High School
1930; Palm Beach Pumas; 1-8; Cocoa Expos; Cocoa Expo Sports Center
1930; Richmond Kickers Future; 2-2; Carolina Dynamo; Macpherson Stadium
1930; New Jersey Stallions; 0-3; Rhode Island Stingrays; Pierce Memorial
2000; Colorado Springs Blizzard; 4-3; Colorado Rapids U-23; Broomfield Commons
2000; El Paso Patriots; 2-1; Nashville Metros; Ezell Park Stadium
2030; Laredo Heat; 0-4; Memphis Express; Collierville TBA
2030; New Orleans Shell Shockers; 1-1; Austin Lightning; Red Rock Ind. School District
2100; Cascade Surge; 2-1; Abbotsford Mariners; Bateman
2200; Fresno Fuego; 2-1; San Diego Gauchos; Southwestern College
2205; Yakima Reds; 1-2; Spokane Shadow; Joe Albi Stadium
2230; BYU Cougars; 1-3; Southern California Seahorses; La Mirada HS

Date: 5/9/2004
1500; Lafayette Swamp Cats; 0-9; DFW Tornados; Pennington Field
1600; Kansas City Brass; 0-2; Colorado Rapids U-23; Alexander Dawson
1700; Rhode Island Stingrays; 2-3; Brooklyn Knights; Metropolitan Oval
1700; Vermont Voltage; 1-3; Jersey Falcons; New Jersey City University
1900; Raleigh Elite; 1-3; Virginia Legacy; Busch Field
1930; Reading Rage; 2-1; New Jersey Stallions; De Paul Catholic High School

Date: 5/13/2004
2000; Michigan Bucks; 5-0; Indiana Invaders; Indiana Invaders Soccer Complex

Date: 5/14/2004
1630; Raleigh Elite; 1-1; Richmond Kickers Future; Cary Street Field
1900; Ajax Orlando Prospects; 1-3; Central Florida Kraze; Showalter Stadium
1930; Toledo Slayers; 0-3; Cleveland Internationals; Byers Field
1930; New Jersey Stallions; 1-2; Albany Admirals; Frank Bailey Stadium
1930; Chesapeake Dragons; 1-4; Carolina Dynamo; Macpherson Stadium
1930; Fort Wayne Fever; 5-2; Kalamazoo Kingdom; TBD
2000; Bradenton Academics; 0-1; Cocoa Expos; Cocoa Expo Sports Center
2000; Kansas City Brass; 4-6; St. Louis Strikers; Cooper Sports Complex
2000; Virginia Legacy; 2-1; West Virginia Chaos; Schoenbaum Stadium
2030; Colorado Springs Blizzard; 2-3; Des Moines Menace; Cara McGrane Stadium
2030; Colorado Rapids U-23; 6-3; Sioux Falls SpitFire; O'Gorman High School
2030; Memphis Express; 1-0; New Orleans Shell Shockers; Tulane University
2130; Nevada Wonders; 0-2; BYU Cougars; BYU South Field
2130; Austin Lightning; 0-6; El Paso Patriots; Dudley Field
2200; Abbotsford Mariners; 2-3; Cascade Surge; McCulloch Stadium (WU)
2230; Southern California Seahorses; 2-3; Fresno Fuego; Fresno Pacific University

Date: 5/15/2004
1730; Brooklyn Knights; 0-5; Ocean City Barons; Winslow
1930; Kalamazoo Kingdom; 1-0; Cleveland Internationals; Byers Field
1930; Vermont Voltage; 1-1; New Jersey Stallions; De Paul Catholic High School
1930; Michigan Bucks; 5-1; West Michigan Edge; Holland Municipal Stadium
1930; Indiana Invaders; 2-4; Toledo Slayers; Perrysburg High School
2000; Memphis Express; 2-5; Lafayette Swamp Cats; Clark Field
2000; Wisconsin Rebels; 0-5; Chicago Fire Premier; Saint Rita High School
2030; Colorado Rapids U-23; 3-1; Des Moines Menace; Cara McGrane Stadium
2030; Indiana Blast; 0-3; St. Louis Strikers; Lawrence Soccer Park
2030; Colorado Springs Blizzard; 3-3; Sioux Falls SpitFire; O'Gorman High School
2030; Nashville Metros; 1-2; New Orleans Shell Shockers; Tulane University
2130; Nevada Wonders; 3-1; BYU Cougars; BYU South Field
2130; Austin Lightning; 1-4; El Paso Patriots; Dudley Field
2200; Yakima Reds; 1-4; Cascade Surge; McCulloch Stadium (WU)
2300; Southern California Seahorses; 3-2; California Gold; Ripon High School

Date: 5/16/2004
1400; Ajax Orlando Prospects; 2-1; Bradenton Academics; IMG Soccer Academy
1400; Richmond Kickers Future; 2-1; West Virginia Chaos; YMCA Beckley
1500; Nashville Metros; 4-1; Lafayette Swamp Cats; Clark Field
1500; Indiana Blast; 3-2; Kansas City Brass; William Jewell College
1630; Virginia Legacy; 0-2; Chesapeake Dragons; MD Soccerplex
1700; Spokane Shadow; 3-2; Abbotsford Mariners; Bateman
1700; Orange County Blue Star; 2-1; Fresno Fuego; Fresno Pacific University
1700; Reading Rage; 2-1; Jersey Falcons; New Jersey City University
1700; Central Florida Kraze; 2-0; Palm Beach Pumas; Palm Beach Community College
1700; Albany Admirals; 1-1; Ocean City Barons; Winslow
1800; Chicago Fire Premier; 8-0; Wisconsin Rebels; Calder Stadium
2030; Laredo Heat; 0-4; DFW Tornados; Pennington Field

Date: 5/17/2004
1930; Cape Cod Crusaders; 3-1; Rhode Island Stingrays; Pierce Memorial

Date: 5/18/2004
1930; Fort Wayne Fever; 1-1; Michigan Bucks; Hurley Field

Date: 5/19/2004
1930; Cape Cod Crusaders; 1-0; Albany Admirals; Frank Bailey Stadium
2000; West Michigan Edge; 2-4; Indiana Invaders; Indiana Invaders Soccer Complex
2000; Ocean City Barons; 2-1; Jersey Falcons; TBD
2035; Chicago Fire Premier; 5-0; Indiana Blast; Kuntz Memorial Stadium

Date: 5/20/2004
2030; Toledo Slayers; 2-3; Fort Wayne Fever; Hefner Stadium

Date: 5/21/2004
1630; Carolina Dynamo; 5-3; Richmond Kickers Future; Cary Street Field
1700; Cocoa Expos; 3-2; Bradenton Academics; IMG Soccer Academy
1800; Virginia Legacy; 1-2; Raleigh Elite; SAS Stadium
2000; Des Moines Menace; 5-1; Wisconsin Rebels; Calder Stadium
2030; Kansas City Brass; 1-0; Memphis Express; Collierville TBA
2030; Lafayette Swamp Cats; 1-2; New Orleans Shell Shockers; Tulane University
2035; Thunder Bay Chill; 2-1; Indiana Blast; Kuntz Memorial Stadium
2130; DFW Tornados; 3-2; El Paso Patriots; Dudley Field
2130; St. Louis Strikers; 3-5; Colorado Springs Blizzard; Washburn Stadium
2205; Spokane Shadow; 3-2; Yakima Reds; Marquette Stadium

Date: 5/22/2004
1700; Bradenton Academics; 3-0; Palm Beach Pumas; Palm Beach Community College
1800; Indiana Invaders; 5-2; Fort Wayne Fever; Hefner Stadium
1800; St. Louis Strikers; 0-6; Colorado Rapids U-23; Pleasant View Field
1900; Carolina Dynamo; 2-3; Virginia Legacy; Busch Field
1930; Albany Admirals; 2-1; Reading Rage; Albright College
1930; Ocean City Barons; 1-0; Cape Cod Crusaders; Barnstable High School
1930; Rhode Island Stingrays; 3-1; Vermont Voltage; Collins-Perley Sports Complex
1930; Richmond Kickers Future; 3-3; Chesapeake Dragons; MD Soccerplex
1930; New Jersey Stallions; 1-2; Long Island Rough Riders; Mitchel Athletic Complex
1930; Kalamazoo Kingdom; 2-0; Toledo Slayers; Perrysburg High School
2000; West Michigan Edge; 3-4; Cleveland Internationals; Byers Field
2000; New Orleans Shell Shockers; 0-1; Lafayette Swamp Cats; Clark Field
2000; Kansas City Brass; 0-3; Nashville Metros; Ezell Park Stadium
2005; Central Florida Kraze; 0-2; Ajax Orlando Prospects; Dr. Phillips High School
2030; Thunder Bay Chill; 0-3; Chicago Fire Premier; Loyola University Soccer Park
2030; Laredo Heat; 1-1; Austin Lightning; Red Rock Ind. School District
2205; Cascade Surge; 1-3; Spokane Shadow; Joe Albi Stadium
2205; Abbotsford Mariners; 2-1; Yakima Reds; Marquette Stadium
2230; Nevada Wonders; 0-5; Orange County Blue Star; Home Depot Center
2230; Fresno Fuego; 3-1; Southern California Seahorses; La Mirada HS

Date: 5/23/2004
1500; Chesapeake Dragons; 6-1; Raleigh Elite; SAS Stadium
1605; Palm Beach Pumas; 1-9; Ajax Orlando Prospects; Dr. Phillips High School
1700; Jersey Falcons; 1-2; Vermont Voltage; Collins-Perley Sports Complex
1700; Nevada Wonders; 1-4; Southern California Seahorses; La Mirada HS
1800; Des Moines Menace; 0-2; Chicago Fire Premier; Eisenhower High School
1900; Fresno Fuego; 2-1; Orange County Blue Star; Home Depot Center
1935; Wisconsin Rebels; 1-1; Indiana Blast; Kuntz Memorial Stadium
2100; DFW Tornados; 2-5; El Paso Patriots; Dudley Field

Date: 5/25/2004
2030; Nashville Metros; 0-2; Memphis Express; Collierville TBA

Date: 5/26/2004
1930; New Hampshire Phantoms; 0-2; Albany Admirals; Frank Bailey Stadium
1930; Toledo Slayers; 0-3; Michigan Bucks; Hurley Field

Date: 5/28/2004
1930; Vermont Voltage; 0-4; Reading Rage; Albright College
1935; Bradenton Academics; 1-3; Ajax Orlando Prospects; Dr. Phillips High School
2000; Thunder Bay Chill; 2-0; Wisconsin Rebels; Calder Stadium
2000; El Paso Patriots; 4-1; Lafayette Swamp Cats; Clark Field
2000; Carolina Dynamo; 5-1; West Virginia Chaos; Schoenbaum Stadium
2030; Sioux Falls SpitFire; 2-5; Des Moines Menace; Cara McGrane Stadium
2030; Cleveland Internationals; 3-4; Fort Wayne Fever; Hefner Stadium
2030; DFW Tornados; 4-2; Austin Lightning; Red Rock Ind. School District
2130; Southern California Seahorses; 1-3; BYU Cougars; BYU South Field
2130; Colorado Springs Blizzard; 1-1; Utah Blitzz; TBD
2200; Abbotsford Mariners; 1-2; Cascade Surge; McCulloch Stadium (WU)
2205; Yakima Reds; 1-1; Spokane Shadow; Joe Albi Stadium

Date: 5/29/2004
1900; Chesapeake Dragons; 0-2; Virginia Legacy; Busch Field
1930; West Michigan Edge; 0-4; Toledo Slayers; Perrysburg High School
1930; Brooklyn Knights; 0-3; Rhode Island Stingrays; Pierce Memorial
1930; Vermont Voltage; 1-6; Ocean City Barons; Winslow
2000; Thunder Bay Chill; 1-0; Wisconsin Rebels; Calder Stadium
2000; Palm Beach Pumas; 2-3; Cocoa Expos; Cocoa Expo Sports Center
2000; Sioux Falls SpitFire; 0-9; Chicago Fire Premier; Eisenhower High School
2000; San Diego Gauchos; 0-1; Orange County Blue Star; Home Depot Center
2030; St. Louis Strikers; 3-1; Des Moines Menace; Cara McGrane Stadium
2030; Kalamazoo Kingdom; 1-0; Fort Wayne Fever; Hefner Stadium
2030; Nashville Metros; 0-3; DFW Tornados; Pennington Field
2030; El Paso Patriots; 8-3; New Orleans Shell Shockers; Tulane University
2130; Colorado Springs Blizzard; 2-6; BYU Cougars; South Stadium
2130; Southern California Seahorses; 1-2; Utah Blitzz; TBD
2200; Fresno Fuego; 3-3; Nevada Wonders; Carson High School
2200; Yakima Reds; 2-1; Cascade Surge; McCulloch Stadium (WU)
2205; Abbotsford Mariners; 2-3; Spokane Shadow; Joe Albi Stadium

Date: 5/30/2004
1400; Cocoa Expos; 4-2; Bradenton Academics; IMG Soccer Academy
1400; Chesapeake Dragons; 1-4; Raleigh Elite; SAS Stadium
1500; Nashville Metros; 2-0; Austin Lightning; Red Rock Ind. School District
1500; Memphis Express; 4-1; Kansas City Brass; William Jewell College
1700; Cape Cod Crusaders; 5-0; Jersey Falcons; New Jersey City University
1805; Reading Rage; 1-5; Harrisburg City Islanders; Skyline Sports Complex

Date: 5/31/2004
1600; Colorado Rapids U-23; 4-1; Colorado Springs Blizzard; Washburn Stadium
1630; Raleigh Elite; 0-5; Richmond Kickers Future; Cary Street Field
1700; Thunder Bay Chill; 1-4; Indiana Invaders; Indiana Invaders Soccer Complex
2000; Sioux Falls SpitFire; 5-3; Wisconsin Rebels; Calder Stadium

Date: 6/1/2004
1800; Central Florida Kraze; 3-2; Palm Beach Pumas; Glades Day School

Date: 6/3/2004
2000; BYU Cougars; 0-3; Colorado Rapids U-23; Pleasant View Field
2230; Fresno Fuego; 1-0; Nevada Wonders; Carson High School

Date: 6/4/2004
1630; Virginia Legacy; 0-4; Richmond Kickers Future; Cary Street Field
1930; Brooklyn Knights; 0-5; Reading Rage; Albright College
1930; Indiana Blast; 0-1; Thunder Bay Chill; Chapples Park
2000; Fort Wayne Fever; 3-0; Cleveland Internationals; Byers Field
2000; DFW Tornados; 1-2; Nashville Metros; Ezell Park Stadium
2030; Lafayette Swamp Cats; 1-2; Memphis Express; Collierville TBA
2030; Wisconsin Rebels; 2-3; Sioux Falls SpitFire; O'Gorman High School
2100; Cascade Surge; 3-0; Abbotsford Mariners; Bateman
2100; St. Louis Strikers; 4-1; Kansas City Brass; William Jewell College
2130; BYU Cougars; 3-2; Colorado Springs Blizzard; Washburn Stadium
2205; Spokane Shadow; 3-2; Yakima Reds; Marquette Stadium

Date: 6/5/2004
1630; Charlotte Eagles; 0-0; Richmond Kickers Future; Cary Street Field
1700; Vermont Voltage; 0-3; Cape Cod Crusaders; Taunton Sports Club
1900; West Virginia Chaos; 0-4; Raleigh Elite; SAS Stadium
1900; Ajax Orlando Prospects; 3-4; Central Florida Kraze; Showalter Stadium
1930; Indiana Blast; 0-1; Thunder Bay Chill; Chapples Park
1930; Rhode Island Stingrays; 1-2; New Jersey Stallions; De Paul Catholic High School
1930; Reading Rage; 0-1; Albany Admirals; Frank Bailey Stadium
1930; Chicago Fire Premier; 3-1; Michigan Bucks; Hurley Field
1930; Cleveland Internationals; 0-7; Toledo Slayers; Perrysburg High School
2000; Lafayette Swamp Cats; 0-0; Nashville Metros; Ezell Park Stadium
2000; Kalamazoo Kingdom; 1-2; Indiana Invaders; Indiana Invaders Soccer Complex
2030; Wisconsin Rebels; 1-6; Des Moines Menace; Cara McGrane Stadium
2030; DFW Tornados; 2-1; Memphis Express; Collierville TBA
2030; Colorado Rapids U-23; 3-2; St. Louis Strikers; St. Louis Soccer Park
2105; Austin Lightning; 1-0; Laredo Heat; Veterans Field
2200; California Gold; 0-4; Fresno Fuego; Fresno Pacific University
2230; Utah Blitzz; 0-2; Southern California Seahorses; La Mirada HS

Date: 6/6/2004
1500; Spokane Shadow; 2-4; Cascade Surge; Legion Field
1500; Colorado Rapids U-23; 5-5; Kansas City Brass; William Jewell College
1700; Yakima Reds; 0-0; Abbotsford Mariners; Bateman
1700; Cocoa Expos; 3-1; Palm Beach Pumas; Glades Day School
1700; Utah Blitzz; 1-2; Orange County Blue Star; Home Depot Center
1700; Rhode Island Stingrays; 5-2; Jersey Falcons; New Jersey City University
1700; Southern California Seahorses; 5-1; San Diego Gauchos; Southwestern College
1730; Brooklyn Knights; 2-3; Westchester Flames; City Park Stadium
1900; Raleigh Elite; 2-0; Virginia Legacy; Busch Field
2030; Des Moines Menace; 3-1; Sioux Falls SpitFire; O'Gorman High School

Date: 6/8/2004
1930; Toledo Slayers; 1-2; West Michigan Edge; Holland Municipal Stadium

Date: 6/9/2004
1900; Richmond Kickers Future; 0-1; Raleigh Elite; SAS Stadium
1930; Albany Admirals; 3-0; Vermont Voltage; Collins-Perley Sports Complex
1930; Michigan Bucks; 1-2; Kalamazoo Kingdom; Mayors Riverfront
2000; Cleveland Internationals; 1-5; Indiana Invaders; Indiana Invaders Soccer Complex
2000; Ocean City Barons; 3-1; Brooklyn Knights; Metropolitan Oval

Date: 6/11/2004
1900; West Virginia Chaos; 0-4; Virginia Legacy; Busch Field
1900; Bradenton Academics; 0-3; Central Florida Kraze; Showalter Stadium
1930; Jersey Falcons; 1-4; New Jersey Stallions; De Paul Catholic High School
1930; Cape Cod Crusaders; 0-1; New Hampshire Phantoms; Manchester West HS
2000; DFW Tornados; 1-0; Lafayette Swamp Cats; Clark Field
2000; Indiana Blast; 3-7; Fort Wayne Fever; Hefner Stadium
2000; El Paso Patriots; 3-1; Colorado Springs Blizzard; Washburn Stadium
2030; Thunder Bay Chill; 1-3; Des Moines Menace; Cara McGrane Stadium
2030; St. Louis Strikers; 0-4; Memphis Express; Collierville TBA
2030; Austin Lightning; 3-4; New Orleans Shell Shockers; Tulane University
2205; Abbotsford Mariners; 2-1; Yakima Reds; Marquette Stadium

Date: 6/12/2004
1430; West Virginia Chaos; 0-4; Richmond Kickers Future; University of Richmond Stadium
1800; Albany Admirals; 2-3; Brooklyn Knights; Metropolitan Oval
1900; Harrisburg City Islanders; 1-2; Virginia Legacy; Busch Field
1930; Ocean City Barons; 0-0; Reading Rage; Albright College
1930; Western Mass Pioneers; 2-4; Cape Cod Crusaders; Barnstable High School
1930; Indiana Invaders; 0-2; Michigan Bucks; Hurley Field
1930; Chesapeake Dragons; 1-5; Carolina Dynamo; Macpherson Stadium
1930; West Michigan Edge; 2-3; Kalamazoo Kingdom; Mayors Riverfront
1930; Fort Wayne Fever; 2-0; Toledo Slayers; Perrysburg High School
1930; Vermont Voltage; 0-5; Rhode Island Stingrays; Pierce Memorial
1935; Palm Beach Pumas; 0-3; Ajax Orlando Prospects; Dr. Phillips High School
2000; Pittsburgh Riverhounds; 2-1; Cleveland Internationals; Byers Field
2000; Austin Lightning; 1-3; Lafayette Swamp Cats; Clark Field
2000; St. Louis Strikers; 3-1; Nashville Metros; Ezell Park Stadium
2000; Kansas City Brass; 1-5; Chicago Fire Premier; Lemont HS
2000; Raleigh Elite; 0-3; Charlotte Eagles; Waddell High School
2030; Thunder Bay Chill; 0-2; Des Moines Menace; Cara McGrane Stadium
2030; DFW Tornados; 4-1; New Orleans Shell Shockers; Tulane University
2100; El Paso Patriots; 0-1; Colorado Rapids U-23; Pleasant View Field
2130; BYU Cougars; 0-2; Utah Blitzz; TBD
2130; Sioux Falls SpitFire; 1-4; Colorado Springs Blizzard; Washburn Stadium
2200; Nevada Wonders; 2-4; Fresno Fuego; Fresno Pacific University
2200; Orange County Blue Star; 2-2; San Diego Gauchos; Southwestern College
2205; Abbotsford Mariners; 1-2; Spokane Shadow; Joe Albi Stadium
2230; California Gold; 2-2; Southern California Seahorses; TBD

Date: 6/13/2004
1400; Ajax Orlando Prospects; 0-1; Bradenton Academics; IMG Soccer Academy
1400; Raleigh Elite; 2-3; Chesapeake Dragons; MD Soccerplex
1600; Indiana Invaders; 2-1; Cleveland Internationals; Byers Field
1700; New Jersey Stallions; 3-0; Reading Rage; Albright College
1700; California Gold; 0-2; Orange County Blue Star; Home Depot Center
; Palm Beach Pumas; 1-4; Central Florida Kraze; Showalter Stadium

Date: 6/14/2004
2130; Sioux Falls SpitFire; 2-3; Colorado Rapids U-23; Sioux Park Stadium

Date: 6/16/2004
1930; Vermont Voltage; 0-4; Albany Admirals; Frank Bailey Stadium
1930; Kalamazoo Kingdom; 5-0; West Michigan Edge; Holland Municipal Stadium
1930; Virginia Legacy; 2-0; Carolina Dynamo; Macpherson Stadium
1930; Rhode Island Stingrays; 0-2; New Hampshire Phantoms; Manchester West HS
2000; Bradenton Academics; 0-1; Palm Beach Pumas; Palm Beach Community College
2230; San Diego Gauchos; at; Orange County Blue Star; Home Depot Center

Date: 6/17/2004
1930; Michigan Bucks; 3-0; Toledo Slayers; Perrysburg High School

Date: 6/18/2004
1700; New Orleans Shell Shockers; 2-3; Bradenton Academics; IMG Soccer Academy
1900; Lafayette Swamp Cats; 0-3; Central Florida Kraze; Showalter Stadium
1935; Cocoa Expos; 2-3; Ajax Orlando Prospects; Austin Tindell
2030; Indiana Blast; 4-2; Sioux Falls SpitFire; O'Gorman High School
2030; Austin Lightning; 0-1; DFW Tornados; Pennington Field
2100; Yakima Reds; 2-3; Abbotsford Mariners; Bateman
2130; Colorado Rapids U-23; 2-5; El Paso Patriots; Dudley Field
2200; BYU Cougars; 2-2; California Gold; Ripon High School
2205; Cascade Surge; 3-2; Spokane Shadow; Joe Albi Stadium
2230; San Diego Gauchos; 3-2; Nevada Wonders; Carson High School

Date: 6/19/2004
1700; Lafayette Swamp Cats; 1-2; Bradenton Academics; IMG Soccer Academy
1730; Rhode Island Stingrays; 3-4; Ocean City Barons; Winslow
1900; Richmond Kickers Future; 1-2; Virginia Legacy; Busch Field
1900; Carolina Dynamo; 3-1; Raleigh Elite; SAS Stadium
1900; New Orleans Shell Shockers; 0-2; Central Florida Kraze; Showalter Stadium
1930; Harrisburg City Islanders; 0-1; Reading Rage; Albright College
1930; Albany Admirals; 3-1; Cape Cod Crusaders; Barnstable High School
1930; Wisconsin Rebels; 1-4; Thunder Bay Chill; Chapples Park
