Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
6/11/2005	Bakersfield Brigade	BYU Cougars	0	1	386	League Game	LGE			As Scored	0	0	
6/11/2005	Cape Cod Crusaders	Vermont Voltage	5	0	317	League Game	LGE			As Scored	0	0	
6/11/2005	Carolina Dynamo	Ajax Orlando Prospects	2	0	10	League Game	LGE			As Scored	0	0	
6/11/2005	Charlotte Eagles	New Hampshire Phantoms	1	2	1,201	League Game	LGE			As Scored	0	0	
6/11/2005	Chicago Fire Premier	Michigan Bucks	4	1	250	League Game	LGE			As Scored	0	0	
6/11/2005	Des Moines Menace	Thunder Bay Chill	1	2	3,306	League Game	LGE			As Scored	0	0	
6/11/2005	El Paso Patriots	Austin Lighting	2	4	2,250	League Game	LGE			As Scored	0	0	
6/11/2005	Kansas City Brass	Nashville Metros	7	1	71	League Game	LGE			As Scored	0	0	
6/11/2005	Laredo Heat	DFW Tornados	3	1	453	League Game	LGE			As Scored	0	0	
6/11/2005	Long Island Rough Riders	Harrisburg City Islanders	1	4	4,841	League Game	LGE			As Scored	0	0	
6/11/2005	Minnesota Thunder	Charleston Battery	0	1	3,014	League Game	LGE			As Scored	0	0	
6/11/2005	Nevada Wonders	California Gold	5	1	103	League Game	LGE			As Scored	0	0	
6/11/2005	Northern Virginia Royals	Pittsburgh Riverhounds	0	5	500	League Game	LGE			As Scored	0	0	
6/11/2005	Ottawa Fury	Albany Admirals	5	3	300	League Game	LGE			As Scored	0	0	
6/11/2005	Richmond Kickers	Atlanta Silverbacks	1	1	3,658	League Game	LGE			As Scored	0	0	
6/11/2005	Spokane Shadow	Cascade Surge	2	5	1,166	League Game	LGE			As Scored	0	0	
6/11/2005	Springfield Storm	Sioux Falls SpitFire	2	0	131	League Game	LGE			As Scored	0	0	
6/11/2005	Westchester Flames	Reading Rage	3	1	95	League Game	LGE			As Scored	0	0	
6/11/2005	Western Mass Pioneers	Cincinnati Kings	0	0	2,220	League Game	LGE			As Scored	0	0	
6/12/2005	Abbotsford Rangers	Yakima Reds	2	1	268	League Game	LGE			As Scored	0	0	
6/12/2005	Albany Admirals	Brooklyn Knights	2	0	127	League Game	LGE			As Scored	0	0	
6/12/2005	Boulder Rapids Reserve	Colorado Springs Blizzard	2	0	550	League Game	LGE			As Scored	0	0	
6/12/2005	Cleveland Internationals	Indiana Invaders	0	1	73	League Game	LGE			As Scored	0	0	
6/12/2005	Fresno Fuego	Bakersfield Brigade	4	2	297	League Game	LGE			As Scored	0	0	
6/12/2005	Orange County Blue Star	Southern California Seahorses	2	0	160	League Game	LGE			As Scored	0	0	
6/12/2005	Reading Rage	Ocean City Barons	1	1	444	League Game	LGE			As Scored	0	0	
6/12/2005	Williamsburg Legacy	Richmond Kickers Future	0	4	110	League Game	LGE			As Scored	0	0	
6/15/2005	Indiana Invaders	Cleveland Internationals	3	2	258	League Game	LGE			As Scored	0	0	
6/15/2005	Kalamazoo Kingdom	Michigan Bucks	2	2	631	League Game	LGE			As Scored	0	0	
6/15/2005	Ottawa Fury	Vermont Voltage	3	2	300	League Game	LGE			As Scored	0	0	
6/15/2005	Rhode Island Stingrays	Cape Cod Crusaders	3	2	200	League Game	LGE			As Scored	0	0	
6/16/2005	Portland Timbers	Puerto Rico Islanders	2	1	5,992	League Game	LGE			As Scored	0	0	
6/17/2005	Augusta Fireball United	West Virginia Chaos	6	0	600	League Game	LGE			As Scored	0	0	
6/17/2005	Boulder Rapids Reserve	BYU Cougars	2	0	250	League Game	LGE			As Scored	0	0	
6/17/2005	Central Florida Kraze	Cocoa Expos	3	3	350	League Game	LGE			As Scored	0	0	
6/17/2005	Charleston Battery	Richmond Kickers	2	1	4,731	League Game	LGE			As Scored	0	0	
6/17/2005	Colorado Springs Blizzard	Springfield Storm	3	1	725	League Game	LGE			As Scored	0	0	
6/17/2005	DFW Tornados	Austin Lighting	1	2	132	League Game	LGE			As Scored	0	0	
6/17/2005	New Orleans Shell Shockers	Laredo Heat	2	1	648	League Game	LGE			As Scored	0	0	
6/17/2005	Palm Beach Pumas	Williamsburg Legacy	0	2	223	League Game	LGE			As Scored	0	0	
6/17/2005	Raleigh CASL Elite	Richmond Kickers Future	4	4	658	League Game	LGE			As Scored	0	0	
6/17/2005	Spokane Shadow	Abbotsford Rangers	3	2	552	League Game	LGE			As Scored	0	0	
6/17/2005	West Michigan Edge	Kalamazoo Kingdom	0	2	456	League Game	LGE			As Scored	0	0	
6/18/2005	Ajax Orlando Prospects	Cocoa Expos	1	4	100	League Game	LGE			As Scored	0	0	
6/18/2005	Atlanta Silverbacks	Vancouver Whitecaps	3	2	10	League Game	LGE			As Scored	0	0	
6/18/2005	Augusta Fireball United	West Virginia Chaos	0	1	480	League Game	LGE	Game called in 50th minute due to lightning 		As Scored	0	0	
6/18/2005	Austin Lighting	DFW Tornados	4	3	147	League Game	LGE			As Scored	0	0	
6/18/2005	Bakersfield Brigade	Southern California Seahorses	1	3	356	League Game	LGE			As Scored	0	0	
6/18/2005	Boulder Rapids Reserve	Springfield Storm	5	0	1,000	League Game	LGE			As Scored	0	0	
6/18/2005	Bradenton Academics	Williamsburg Legacy	1	0	100	League Game	LGE			As Scored	0	0	
6/18/2005	California Gold	Fresno Fuego	2	4	325	League Game	LGE			As Scored	0	0	
6/18/2005	Cape Cod Crusaders	Brooklyn Knights	5	1	425	League Game	LGE			As Scored	0	0	
6/18/2005	Charlotte Eagles	Wilmington Hammerheads	1	0	1,120	League Game	LGE			As Scored	0	0	
6/18/2005	Chicago Fire Premier	Thunder Bay Chill	2	1	325	League Game	LGE			As Scored	0	0	
6/18/2005	Colorado Springs Blizzard	BYU Cougars	3	0	523	League Game	LGE			As Scored	0	0	
6/18/2005	Ft. Wayne Fever	Michigan Bucks	0	7	325	League Game	LGE			As Scored	0	0	
6/18/2005	Harrisburg City Islanders	Western Mass Pioneers	3	2	1,024	League Game	LGE			As Scored	0	0	
6/18/2005	Minnesota Thunder	Puerto Rico Islanders	4	3	3,554	League Game	LGE			As Scored	0	0	
6/18/2005	Nashville Metros	Kansas City Brass	0	1	584	League Game	LGE			As Scored	0	0	
6/18/2005	Nevada Wonders	Orange County Blue Star	0	5	102	League Game	LGE			As Scored	0	0	
6/18/2005	New Hampshire Phantoms	Long Island Rough Riders	2	0	375	League Game	LGE			As Scored	0	0	
6/18/2005	New Orleans Shell Shockers	Laredo Heat	3	1	520	League Game	LGE			As Scored	0	0	
6/18/2005	Pittsburgh Riverhounds	Cincinnati Kings	0	1	2,414	League Game	LGE			As Scored	0	0	
6/18/2005	Portland Timbers	Rochester Rhinos	0	5	5,313	League Game	LGE			As Scored	0	0	
6/18/2005	Reading Rage	Rhode Island Stingrays	4	2	251	League Game	LGE			As Scored	0	0	
6/18/2005	Spokane Shadow	Yakima Reds	1	0	762	League Game	LGE			As Scored	0	0	
6/18/2005	Vermont Voltage	Ottawa Fury	1	0	900	League Game	LGE			As Scored	0	0	
6/19/2005	Albany Admirals	Ottawa Fury	0	2	202	League Game	LGE			As Scored	0	0	
6/19/2005	Charleston Battery	Vancouver Whitecaps	2	0	3,006	League Game	LGE			As Scored	0	0	
6/19/2005	Chicago Fire Premier	Thunder Bay Chill	4	0	175	League Game	LGE			As Scored	0	0	
6/19/2005	Cleveland Internationals	Toledo Slayers	1	1	109	League Game	LGE			As Scored	0	0	
6/19/2005	Memphis Express	Kansas City Brass	3	2	10	League Game	LGE			As Scored	0	0	
6/19/2005	Northern Virginia Royals	Western Mass Pioneers	3	5	520	League Game	LGE			As Scored	0	0	
6/19/2005	Ocean City Barons	Rhode Island Stingrays	5	2	851	League Game	LGE			As Scored	0	0	
6/19/2005	Palm Beach Pumas	Central Florida Kraze	3	0	40	League Game	LGE			As Scored	0	0	
6/20/2005	Springfield Storm	Boulder Rapids Reserve	1	5	200	League Game	LGE			As Scored	0	0	
6/21/2005	Raleigh CASL Elite	Carolina Dynamo	2	6	529	League Game	LGE			As Scored	0	0	
6/21/2005	Seattle Sounders	Rochester Rhinos	1	0	1,799	League Game	LGE			As Scored	0	0	
6/22/2005	Brooklyn Knights	Westchester Flames	1	0	65	League Game	LGE			As Scored	0	0	
6/22/2005	Chicago Fire Premier	West Michigan Edge	1	0	326	League Game	LGE			As Scored	0	0	
6/22/2005	Kansas City Brass	Sioux Falls SpitFire	3	1	153	League Game	LGE			As Scored	0	0	
6/22/2005	Long Island Rough Riders	Western Mass Pioneers	1	2	1,168	League Game	LGE			As Scored	0	0	
6/22/2005	Montreal Impact	Charleston Battery	4	2	11,823	League Game	LGE			As Scored	0	0	
6/22/2005	Pittsburgh Riverhounds	Harrisburg City Islanders	0	1	1,893	League Game	LGE			As Scored	0	0	
6/22/2005	Puerto Rico Islanders	Vancouver Whitecaps	1	2	4,357	League Game	LGE			As Scored	0	0	
6/24/2005	Abbotsford Rangers	Yakima Reds	3	2	282	League Game	LGE			As Scored	0	0	
6/24/2005	California Gold	Nevada Wonders	1	2	250	League Game	LGE			As Scored	0	0	
6/24/2005	Carolina Dynamo	Williamsburg Legacy	3	0	1,627	League Game	LGE			As Scored	0	0	
6/24/2005	Cascade Surge	Spokane Shadow	1	3	409	League Game	LGE			As Scored	0	0	
6/24/2005	Cincinnati Kings	Harrisburg City Islanders	2	2	1,217	League Game	LGE			As Scored	0	0	
6/24/2005	Colorado Springs Blizzard	Boulder Rapids Reserve	1	5	624	League Game	LGE			As Scored	0	0	
6/24/2005	Des Moines Menace	Indiana Invaders	2	0	4,019	League Game	LGE			As Scored	0	0	
6/24/2005	DFW Tornados	El Paso Patriots	2	1	358	League Game	LGE			As Scored	0	0	
6/24/2005	Fresno Fuego	BYU Cougars	1	3	327	League Game	LGE			As Scored	0	0	
6/24/2005	Ft. Wayne Fever	Thunder Bay Chill	3	0	583	League Game	LGE			As Scored	0	0	
6/24/2005	Memphis Express	New Orleans Shell Shockers	1	0	10	League Game	LGE			As Scored	0	0	
6/24/2005	Minnesota Thunder	Toronto Lynx	1	2	2,690	League Game	LGE			As Scored	0	0	
6/24/2005	New Hampshire Phantoms	Charlotte Eagles	1	2	375	League Game	LGE			As Scored	0	0	
6/24/2005	Orange County Blue Star	Bakersfield Brigade	1	0	100	League Game	LGE			As Scored	0	0	
6/24/2005	Puerto Rico Islanders	Richmond Kickers	3	1	4,118	League Game	LGE			As Scored	0	0	
6/24/2005	Virginia Beach Mariners	Atlanta Silverbacks	0	3	1,564	League Game	LGE			As Scored	0	0	
6/24/2005	West Michigan Edge	Toledo Slayers	3	1	485	League Game	LGE			As Scored	0	0	
6/25/2005	Atlanta Silverbacks	Virginia Beach Mariners	1	2	1,764	League Game	LGE			As Scored	0	0	
6/25/2005	Austin Lighting	El Paso Patriots	2	6	342	League Game	LGE			As Scored	0	0	
6/25/2005	California Gold	BYU Cougars	2	1	450	League Game	LGE			As Scored	0	0	
6/25/2005	Cape Cod Crusaders	Reading Rage	1	0	531	League Game	LGE			As Scored	0	0	
6/25/2005	Cascade Surge	Abbotsford Rangers	2	1	273	League Game	LGE			As Scored	0	0	
6/25/2005	Central Florida Kraze	Richmond Kickers Future	0	1	295	League Game	LGE			As Scored	0	0	
6/25/2005	Ft. Wayne Fever	Thunder Bay Chill	3	1	357	League Game	LGE			As Scored	0	0	
6/25/2005	Kalamazoo Kingdom	Toledo Slayers	1	0	711	League Game	LGE			As Scored	0	0	
6/25/2005	Long Island Rough Riders	Northern Virginia Royals	4	1	2,529	League Game	LGE			As Scored	0	0	
6/25/2005	Nashville Metros	New Orleans Shell Shockers	3	0	301	League Game	LGE			As Scored	0	0	
6/25/2005	Palm Beach Pumas	Cocoa Expos	2	3	55	League Game	LGE			As Scored	0	0	
6/25/2005	Rochester Rhinos	Charleston Battery	1	0	9,078	League Game	LGE			As Scored	0	0	
6/25/2005	Seattle Sounders	Vancouver Whitecaps	1	1	2,696	League Game	LGE			As Scored	0	0	
6/25/2005	Sioux Falls SpitFire	Indiana Invaders	0	1	1,688	League Game	LGE			As Scored	0	0	
6/25/2005	Vermont Voltage	Brooklyn Knights	4	0	1,100	League Game	LGE			As Scored	0	0	
6/25/2005	Westchester Flames	Rhode Island Stingrays	5	0	80	League Game	LGE			As Scored	0	0	
6/25/2005	Western Mass Pioneers	Charlotte Eagles	2	0	1,873	League Game	LGE			As Scored	0	0	
6/26/2005	Ajax Orlando Prospects	Richmond Kickers Future	2	4	125	League Game	LGE			As Scored	0	0	
6/26/2005	Fresno Fuego	Orange County Blue Star	3	0	231	League Game	LGE			As Scored	0	0	
6/26/2005	Ocean City Barons	Albany Admirals	3	1	922	League Game	LGE			As Scored	0	0	
6/26/2005	Ottawa Fury	Brooklyn Knights	10	2	202	League Game	LGE			As Scored	0	0	
6/26/2005	Rhode Island Stingrays	Reading Rage	1	0	201	League Game	LGE			As Scored	0	0	
6/26/2005	San Diego Gauchos	Bakersfield Brigade	0	0	100	League Game	LGE	San Diego forfeit for illegal players		Away Win	0	0	
6/26/2005	Toronto Lynx	Charleston Battery	2	2	3,392	League Game	LGE			As Scored	0	0	
6/26/2005	Vancouver Whitecaps	Seattle Sounders	0	0	5,722	League Game	LGE			As Scored	0	0	
6/28/2005	Michigan Bucks	West Michigan Edge	3	1	482	League Game	LGE			As Scored	0	0	
6/28/2005	Palm Beach Pumas	Ajax Orlando Prospects	1	3	40	League Game	LGE			As Scored	0	0	
6/29/2005	Toledo Slayers	Indiana Invaders	1	3	40	League Game	LGE			As Scored	0	0	
6/29/2005	Vermont Voltage	Albany Admirals	1	2	1,000	League Game	LGE			As Scored	0	0	
6/30/2005	Portland Timbers	Montreal Impact	0	1	5,435	League Game	LGE			As Scored	0	0	
7/1/2005	Brooklyn Knights	Ocean City Barons	1	3	150	League Game	LGE			As Scored	0	0	
7/1/2005	BYU Cougars	Colorado Springs Blizzard	6	2	325	League Game	LGE			As Scored	0	0	
7/1/2005	Carolina Dynamo	West Virginia Chaos	3	0	1,771	League Game	LGE			As Scored	0	0	
7/1/2005	Cascade Surge	Yakima Reds	2	0	495	League Game	LGE			As Scored	0	0	
7/1/2005	Charlotte Eagles	Cincinnati Kings	0	1	1,302	League Game	LGE			As Scored	0	0	
7/1/2005	DFW Tornados	Nashville Metros	3	2	158	League Game	LGE			As Scored	0	0	
7/1/2005	El Paso Patriots	New Orleans Shell Shockers	2	2	752	League Game	LGE			As Scored	0	0	
7/1/2005	Kansas City Brass	Memphis Express	2	1	102	League Game	LGE			As Scored	0	0	
7/1/2005	Orange County Blue Star	California Gold	3	0	75	League Game	LGE			As Scored	0	0	
7/1/2005	Palm Beach Pumas	Bradenton Academics	2	3	250	League Game	LGE			As Scored	0	0	
7/1/2005	Pittsburgh Riverhounds	Harrisburg City Islanders	1	1	2,469	League Game	LGE			As Scored	0	0	
7/1/2005	San Diego Gauchos	Nevada Wonders	3	0	100	League Game	LGE			As Scored	0	0	
7/1/2005	Thunder Bay Chill	Ft. Wayne Fever	1	3	544	League Game	LGE			As Scored	0	0	
7/1/2005	Virginia Beach Mariners	Puerto Rico Islanders	0	0	1,787	League Game	LGE			As Scored	0	0	
7/1/2005	West Michigan Edge	Cleveland Internationals	3	2	256	League Game	LGE			As Scored	0	0	
7/2/2005	Abbotsford Rangers	Cascade Surge	1	4	112	League Game	LGE			As Scored	0	0	
7/2/2005	Ajax Orlando Prospects	Cocoa Expos	1	3	70	League Game	LGE			As Scored	0	0	
7/2/2005	Austin Lighting	Nashville Metros	2	1	284	League Game	LGE			As Scored	0	0	
7/2/2005	Bakersfield Brigade	Fresno Fuego	2	3	352	League Game	LGE			As Scored	0	0	
7/2/2005	Brooklyn Knights	Cape Cod Crusaders	2	3	150	League Game	LGE			As Scored	0	0	
7/2/2005	BYU Cougars	Colorado Springs Blizzard	1	1	315	League Game	LGE			As Scored	0	0	
7/2/2005	Charleston Battery	Rochester Rhinos	1	2	3,813	League Game	LGE			As Scored	0	0	
7/2/2005	Des Moines Menace	Sioux Falls SpitFire	4	1	4,499	League Game	LGE			As Scored	0	0	
7/2/2005	El Paso Patriots	New Orleans Shell Shockers	4	1	573	League Game	LGE			As Scored	0	0	
7/2/2005	Indiana Invaders	Chicago Fire Premier	3	2	872	League Game	LGE			As Scored	0	0	
7/2/2005	Kalamazoo Kingdom	Cleveland Internationals	4	0	654	League Game	LGE			As Scored	0	0	
7/2/2005	Minnesota Thunder	Seattle Sounders	1	3	2,668	League Game	LGE			As Scored	0	0	
7/2/2005	Portland Timbers	Vancouver Whitecaps	1	1	3,944	League Game	LGE			As Scored	0	0	
7/2/2005	Raleigh CASL Elite	West Virginia Chaos	3	2	100	League Game	LGE			As Scored	0	0	
7/2/2005	Reading Rage	Ottawa Fury	0	1	265	League Game	LGE			As Scored	0	0	
7/2/2005	Rhode Island Stingrays	Vermont Voltage	2	0	256	League Game	LGE			As Scored	0	0	
7/2/2005	Richmond Kickers	Puerto Rico Islanders	1	0	3,412	League Game	LGE			As Scored	0	0	
7/2/2005	Southern California Seahorses	Nevada Wonders	3	0	232	League Game	LGE			As Scored	0	0	
7/2/2005	Springfield Storm	Memphis Express	4	2	152	League Game	LGE			As Scored	0	0	
7/2/2005	Thunder Bay Chill	Ft. Wayne Fever	5	1	474	League Game	LGE			As Scored	0	0	
7/2/2005	Western Mass Pioneers	Long Island Rough Riders	1	0	2,096	League Game	LGE			As Scored	0	0	
7/2/2005	Wilmington Hammerheads	Cincinnati Kings	2	1	4,286	League Game	LGE			As Scored	0	0	
7/3/2005	Albany Admirals	Vermont Voltage	5	1	150	League Game	LGE			As Scored	0	0	
7/3/2005	Cocoa Expos	Bradenton Academics	2	1	20	League Game	LGE			As Scored	0	0	
7/3/2005	Montreal Impact	Seattle Sounders	3	1	11,796	League Game	LGE			As Scored	0	0	
7/3/2005	Ocean City Barons	Ottawa Fury	2	1	1,024	League Game	LGE			As Scored	0	0	
7/3/2005	Westchester Flames	Cape Cod Crusaders	1	3	80	League Game	LGE			As Scored	0	0	
7/4/2005	Atlanta Silverbacks	Rochester Rhinos	0	2	2,183	League Game	LGE			As Scored	0	0	
7/4/2005	Sioux Falls SpitFire	Des Moines Menace	1	6	1,537	League Game	LGE			As Scored	0	0	
7/5/2005	Toledo Slayers	Michigan Bucks	0	6	52	League Game	LGE			As Scored	0	0	
7/6/2005	Cocoa Expos	Central Florida Kraze	1	2	30	League Game	LGE			As Scored	0	0	
7/6/2005	Long Island Rough Riders	New Hampshire Phantoms	5	2	1,252	League Game	LGE			As Scored	0	0	
7/6/2005	Montreal Impact	Richmond Kickers	2	0	10,503	League Game	LGE			As Scored	0	0	
7/6/2005	Southern California Seahorses	Orange County Blue Star	0	3	287	League Game	LGE			As Scored	0	0	
7/6/2005	West Virginia Chaos	Raleigh CASL Elite	2	1	150	League Game	LGE			As Scored	0	0	
7/7/2005	BYU Cougars	Boulder Rapids Reserve	3	2	275	League Game	LGE			As Scored	0	0	
7/8/2005	BYU Cougars	Boulder Rapids Reserve	1	4	330	League Game	LGE			As Scored	0	0	
7/8/2005	Cleveland Internationals	Michigan Bucks	0	2	50	League Game	LGE			As Scored	0	0	
7/8/2005	Cocoa Expos	Carolina Dynamo	4	3	70	League Game	LGE			As Scored	0	0	
7/8/2005	Fresno Fuego	Cascade Surge	3	0	338	League Game	LGE			As Scored	0	0	
7/8/2005	Memphis Express	Springfield Storm	1	0	200	League Game	LGE			As Scored	0	0	
7/8/2005	Nashville Metros	DFW Tornados	3	1	232	League Game	LGE			As Scored	0	0	
7/8/2005	Nevada Wonders	Yakima Reds	2	1	98	League Game	LGE			As Scored	0	0	
7/8/2005	New Hampshire Phantoms	Pittsburgh Riverhounds	1	1	315	League Game	LGE			As Scored	0	0	
7/8/2005	New Orleans Shell Shockers	El Paso Patriots	1	0	200	League Game	LGE			As Scored	0	0	
7/8/2005	Puerto Rico Islanders	Virginia Beach Mariners	3	1	4,348	League Game	LGE			As Scored	0	0	
7/8/2005	Raleigh CASL Elite	Augusta Fireball United	5	1	507	League Game	LGE			As Scored	0	0	
7/8/2005	Rochester Rhinos	Minnesota Thunder	1	0	7,807	League Game	LGE			As Scored	0	0	
7/8/2005	Seattle Sounders	Portland Timbers	4	2	3,204	League Game	LGE			As Scored	0	0	
7/8/2005	Thunder Bay Chill	Des Moines Menace	2	1	594	League Game	LGE			As Scored	0	0	
7/8/2005	Vermont Voltage	Reading Rage	4	3	750	League Game	LGE			As Scored	0	0	
7/8/2005	West Michigan Edge	Ft. Wayne Fever	4	0	254	League Game	LGE			As Scored	0	0	
7/8/2005	West Virginia Chaos	Bradenton Academics	1	4	400	League Game	LGE			As Scored	0	0	
7/9/2005	Abbotsford Rangers	Spokane Shadow	1	3	228	League Game	LGE			As Scored	0	0	
7/9/2005	Atlanta Silverbacks	Richmond Kickers	1	2	1,112	League Game	LGE			As Scored	0	0	
7/9/2005	Bakersfield Brigade	San Diego Gauchos	3	3	440	League Game	LGE			As Scored	0	0	
7/9/2005	BYU Cougars	California Gold	4	3	420	League Game	LGE			As Scored	0	0	
7/9/2005	Cape Cod Crusaders	Westchester Flames	6	1	329	League Game	LGE			As Scored	0	0	
7/9/2005	Central Florida Kraze	Ajax Orlando Prospects	2	1	290	League Game	LGE			As Scored	0	0	
7/9/2005	Cincinnati Kings	Charlotte Eagles	2	2	1,443	League Game	LGE			As Scored	0	0	
7/9/2005	Colorado Springs Blizzard	Kansas City Brass	3	1	668	League Game	LGE			As Scored	0	0	
7/9/2005	Harrisburg City Islanders	Wilmington Hammerheads	2	0	1,788	League Game	LGE			As Scored	0	0	
7/9/2005	Indiana Invaders	Kalamazoo Kingdom	0	0	410	League Game	LGE			As Scored	0	0	
7/9/2005	Michigan Bucks	Cleveland Internationals	2	0	885	League Game	LGE			As Scored	0	0	
7/9/2005	Nashville Metros	Springfield Storm	3	1	100	League Game	LGE			As Scored	0	0	
7/9/2005	Ottawa Fury	Reading Rage	1	2	250	League Game	LGE			As Scored	0	0	
7/9/2005	Palm Beach Pumas	Carolina Dynamo	0	4	100	League Game	LGE			As Scored	0	0	
7/9/2005	Thunder Bay Chill	Des Moines Menace	1	3	555	League Game	LGE			As Scored	0	0	
7/9/2005	Toledo Slayers	Chicago Fire Premier	0	6	80	League Game	LGE			As Scored	0	0	
7/9/2005	Vancouver Whitecaps	Portland Timbers	4	0	2,440	League Game	LGE			As Scored	0	0	
7/9/2005	Vermont Voltage	Ocean City Barons	1	3	200	League Game	LGE			As Scored	0	0	
7/9/2005	West Virginia Chaos	Augusta Fireball United	4	5	450	League Game	LGE			As Scored	0	0	
7/9/2005	Western Mass Pioneers	Pittsburgh Riverhounds	1	0	2,003	League Game	LGE			As Scored	0	0	
7/10/2005	Abbotsford Rangers	Spokane Shadow	3	4	50	League Game	LGE			As Scored	0	0	
7/10/2005	Albany Admirals	Cape Cod Crusaders	1	2	156	League Game	LGE			As Scored	0	0	
7/10/2005	Boulder Rapids Reserve	Kansas City Brass	5	4	1,000	League Game	LGE			As Scored	0	0	
7/10/2005	Brooklyn Knights	Rhode Island Stingrays	4	7	100	League Game	LGE			As Scored	0	0	
7/10/2005	Memphis Express	DFW Tornados	3	0	200	League Game	LGE			As Scored	0	0	
7/10/2005	Minnesota Thunder	Seattle Sounders	2	2	2,621	League Game	LGE			As Scored	0	0	
7/10/2005	Northern Virginia Royals	Wilmington Hammerheads	1	6	365	League Game	LGE			As Scored	0	0	
7/10/2005	Ottawa Fury	Ocean City Barons	2	1	100	League Game	LGE			As Scored	0	0	
7/10/2005	Richmond Kickers Future	Bradenton Academics	3	2	101	League Game	LGE			As Scored	0	0	
7/10/2005	San Diego Gauchos	Orange County Blue Star	0	1	100	League Game	LGE			As Scored	0	0	
7/12/2005	Chicago Fire Premier	Ft. Wayne Fever	3	1	125	League Game	LGE			As Scored	0	0	
7/12/2005	Rhode Island Stingrays	Albany Admirals	2	4	217	League Game	LGE			As Scored	0	0	
7/13/2005	Central Florida Kraze	Palm Beach Pumas	3	1	150	League Game	LGE			As Scored	0	0	
7/13/2005	Cleveland Internationals	Toledo Slayers	3	0	120	League Game	LGE			As Scored	0	0	
7/13/2005	Memphis Express	Nashville Metros	2	3	150	League Game	LGE			As Scored	0	0	
7/13/2005	Southern California Seahorses	Bakersfield Brigade	1	0	310	League Game	LGE			As Scored	0	0	
7/14/2005	Kalamazoo Kingdom	Indiana Invaders	1	0	509	League Game	LGE			As Scored	0	0	
7/14/2005	Portland Timbers	Vancouver Whitecaps	1	1	5,523	League Game	LGE			As Scored	0	0	
7/15/2005	Bradenton Academics	Ajax Orlando Prospects	6	1	60	League Game	LGE			As Scored	0	0	
7/15/2005	BYU Cougars	San Diego Gauchos	4	0	710	League Game	LGE			As Scored	0	0	
7/15/2005	Cape Cod Crusaders	Ocean City Barons	4	2	837	League Game	LGE			As Scored	0	0	
7/15/2005	Cocoa Expos	Augusta Fireball United	3	2	200	League Game	LGE			As Scored	0	0	
7/15/2005	Colorado Springs Blizzard	Boulder Rapids Reserve	1	6	1,981	League Game	LGE			As Scored	0	0	
7/15/2005	Ft. Wayne Fever	Cleveland Internationals	1	2	200	League Game	LGE			As Scored	0	0	
7/15/2005	Minnesota Thunder	Montreal Impact	1	1	2,977	League Game	LGE			As Scored	0	0	
7/15/2005	Puerto Rico Islanders	Atlanta Silverbacks	2	4	4,507	League Game	LGE			As Scored	0	0	
7/15/2005	Rochester Rhinos	Seattle Sounders	1	1	10,906	League Game	LGE			As Scored	0	0	
7/15/2005	Sioux Falls SpitFire	Thunder Bay Chill	3	5	1,105	League Game	LGE			As Scored	0	0	
7/15/2005	Southern California Seahorses	Fresno Fuego	3	0	196	League Game	LGE			As Scored	0	0	
7/15/2005	West Michigan Edge	Chicago Fire Premier	0	4	637	League Game	LGE			As Scored	0	0	
7/15/2005	Western Mass Pioneers	Harrisburg City Islanders	2	4	1,789	League Game	LGE			As Scored	0	0	
7/15/2005	Williamsburg Legacy	Carolina Dynamo	1	3	300	League Game	LGE			As Scored	0	0	
7/15/2005	Wilmington Hammerheads	Northern Virginia Royals	5	0	3,480	League Game	LGE			As Scored	0	0	
7/15/2005	Yakima Reds	Cascade Surge	0	0	400	League Game	LGE			As Scored	0	0	
7/16/2005	Boulder Rapids Reserve	Colorado Springs Blizzard	2	0	450	League Game	LGE			As Scored	0	0	
7/16/2005	California Gold	Orange County Blue Star	0	2	150	League Game	LGE			As Scored	0	0	
7/16/2005	Carolina Dynamo	Richmond Kickers Future	0	3	632	League Game	LGE			As Scored	0	0	
7/16/2005	Central Florida Kraze	Augusta Fireball United	3	1	350	League Game	LGE			As Scored	0	0	
7/16/2005	Charlotte Eagles	Northern Virginia Royals	3	0	1,189	League Game	LGE			As Scored	0	0	
7/16/2005	Chicago Fire Premier	Kalamazoo Kingdom	3	0	176	League Game	LGE			As Scored	0	0	
7/16/2005	Des Moines Menace	Springfield Storm	3	2	3,636	League Game	LGE			As Scored	0	0	
7/16/2005	El Paso Patriots	Memphis Express	5	0	2,372	League Game	LGE			As Scored	0	0	
7/16/2005	Laredo Heat	Austin Lighting	2	1	1,204	League Game	LGE			As Scored	0	0	
7/16/2005	Long Island Rough Riders	Pittsburgh Riverhounds	1	4	1,662	League Game	LGE			As Scored	0	0	
7/16/2005	Michigan Bucks	Indiana Invaders	1	0	906	League Game	LGE			As Scored	0	0	
7/16/2005	Nevada Wonders	Bakersfield Brigade	1	2	105	League Game	LGE			As Scored	0	0	
7/16/2005	New Hampshire Phantoms	Harrisburg City Islanders	1	1	550	League Game	LGE			As Scored	0	0	
7/16/2005	New Orleans Shell Shockers	DFW Tornados	1	3	655	League Game	LGE			As Scored	0	0	
7/16/2005	Reading Rage	Albany Admirals	2	0	194	League Game	LGE			As Scored	0	0	
