Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
8/17/1996	Tampa Bay Mutiny	MetroStars	3	1	11,778	League Game	LGE		Gorog, Frank	As Scored	0	0	
8/18/1996	Colorado Foxes	Rochester Rhinos	5	2	3,879	League Game	LGE			As Scored	0	0	
8/18/1996	Columbus Crew	San Jose Clash	2	0	16,629	League Game	LGE		Tamberino, Paul	As Scored	0	0	
8/18/1996	DC United	Los Angeles Galaxy	2	1	24,536	League Game	LGE		Baharmast, Esse	As Scored	0	0	
8/18/1996	New York Fever	Atlanta Ruckus	0	1	537	League Game	LGE			As Scored	0	0	
8/21/1996	Los Angeles Galaxy	Kansas City Wiz	1	1	13,073	League Game	LGE	Kansas City wins shootout 5-4	Grady, Richard	As Scored	0	0	
8/21/1996	MetroStars	DC United	2	3	20,416	League Game	LGE		Angeles, Arturo	As Scored	0	0	
8/21/1996	New England Revolution	Tampa Bay Mutiny	4	2	18,764	League Game	LGE		Hall, Brian	As Scored	0	0	
8/21/1996	Rochester Rhinos	Colorado Foxes	0	0	11,196	League Game	LGE			As Scored	0	0	
8/21/1996	Vancouver 86ers	Montreal Impact	1	0	3,818	League Game	LGE		Rene Parra	As Scored	0	0	
8/22/1996	San Jose Clash	Dallas Burn	0	0	13,359	League Game	LGE	San Jose wins shootout 3-2	Weyland, Tim	As Scored	0	0	
8/23/1996	Montreal Impact	Colorado Foxes	2	1	7,231	League Game	LGE			As Scored	0	0	
8/24/1996	Atlanta Ruckus	New York Fever	0	5	751	League Game	LGE			As Scored	0	0	
8/24/1996	Columbus Crew	Kansas City Wiz	2	1	20,246	League Game	LGE		Patlak, Joshua 	As Scored	0	0	
8/24/1996	Seattle Sounders	Vancouver 86ers	2	2	3,566	League Game	LGE			As Scored	0	0	
8/25/1996	Colorado Foxes	Vancouver 86ers	2	1	3,576	League Game	LGE			As Scored	0	0	
8/25/1996	DC United	Tampa Bay Mutiny	3	0	15,804	League Game	LGE		Van De Wyngard, Roberto 	As Scored	0	0	
8/25/1996	Los Angeles Galaxy	Dallas Burn	2	3	19,279	League Game	LGE		Terry, Kevin	As Scored	0	0	
8/25/1996	Rochester Rhinos	New York Fever	3	2	10,664	League Game	LGE			As Scored	0	0	
8/25/1996	San Jose Clash	Colorado Rapids	1	0	12,369	League Game	LGE		Yonan, Marcel	As Scored	0	0	
8/28/1996	Columbus Crew	Los Angeles Galaxy	2	0	16,747	League Game	LGE		Rodhas, Ruben	As Scored	0	0	
8/29/1996	Colorado Rapids	DC United	1	2	6,368	League Game	LGE		Saheli, Ali	As Scored	0	0	
8/30/1996	Montreal Impact	New York Fever	1	0	7,037	League Game	LGE		T. Camacho	As Scored	0	0	
8/30/1996	Rochester Rhinos	Atlanta Ruckus	8	2	11,311	League Game	LGE			As Scored	0	0	
8/30/1996	Vancouver 86ers	Seattle Sounders	1	4	3,748	League Game	LGE			As Scored	0	0	
8/31/1996	Tampa Bay Mutiny	New England Revolution	3	1	8,128	League Game	LGE		Saheli, Ali	As Scored	0	0	
9/1/1996	Atlanta Ruckus	Rochester Rhinos	0	4	926	League Game	LGE			As Scored	0	0	
9/1/1996	Colorado Foxes	Seattle Sounders	2	0	2,933	League Game	LGE			As Scored	0	0	
9/1/1996	Kansas City Wiz	MetroStars	2	2	11,139	League Game	LGE	Kansas City wins shootout 3-1	Olson, Steve	As Scored	0	0	
9/1/1996	New York Fever	Montreal Impact	0	2	1,347	League Game	LGE			As Scored	0	0	
9/1/1996	San Jose Clash	Los Angeles Galaxy	1	1	26,184	League Game	LGE	Los Angeles wins shootout 3-1	Boulas, Zimmerman	As Scored	0	0	
9/4/1996	MetroStars	Tampa Bay Mutiny	0	2	16,102	League Game	LGE		Weyland, Tim	As Scored	0	0	
9/4/1996	Montreal Impact	Rochester Rhinos	2	1	3,987	League Game	LGE		E. Roy	As Scored	0	0	
9/4/1996	New England Revolution	Dallas Burn	2	1	12,933	League Game	LGE		Shekar, Bob	As Scored	0	0	
9/4/1996	Vancouver 86ers	New York Fever	3	0	3,756	League Game	LGE			As Scored	0	0	
9/5/1996	Los Angeles Galaxy	Colorado Rapids	0	0	8,561	League Game	LGE	Colorado wins shootout 2-1	Stott, Kevin	As Scored	0	0	
9/6/1996	DC United	MetroStars	1	2	8,053	League Game	LGE		Boulas, Zimmerman	As Scored	0	0	
9/6/1996	Vancouver 86ers	Colorado Foxes	2	2	3,631	League Game	LGE			As Scored	0	0	
9/7/1996	Dallas Burn	New England Revolution	0	2	18,582	League Game	LGE		Stott, Kevin	As Scored	0	0	
9/7/1996	Kansas City Wiz	Columbus Crew	1	5	12,141	League Game	LGE		Angeles, Arturo	As Scored	0	0	
9/7/1996	Seattle Sounders	New York Fever	3	0	5,068	League Game	LGE		Oscar Mayer	As Scored	0	0	
9/8/1996	Colorado Rapids	San Jose Clash	1	3	8,990	League Game	LGE		Van De Wyngard, Roberto 	As Scored	0	0	
9/10/1996	MetroStars	Los Angeles Galaxy	3	1	19,111	League Game	LGE		Baharmast, Esse	As Scored	0	0	
9/11/1996	Atlanta Ruckus	Colorado Foxes	0	3	1,721	League Game	LGE			As Scored	0	0	
9/11/1996	Rochester Rhinos	Montreal Impact	1	0	8,128	League Game	LGE			As Scored	0	0	
9/11/1996	San Jose Clash	Dallas Burn	2	2	10,894	League Game	LGE	Dallas wins shootout 3-1	Gorog, Frank	As Scored	0	0	
9/12/1996	New England Revolution	Tampa Bay Mutiny	1	2	11,009	League Game	LGE		Angeles, Arturo	As Scored	0	0	
9/13/1996	Rochester Rhinos	Colorado Foxes	0	1	12,249	League Game	LGE			As Scored	0	0	
9/13/1996	Vancouver 86ers	Atlanta Ruckus	5	0	4,250	League Game	LGE			As Scored	0	0	
9/14/1996	New York Fever	Rochester Rhinos	0	3	2,465	League Game	LGE			As Scored	0	0	
9/14/1996	Seattle Sounders	Atlanta Ruckus	2	1	6,072	League Game	LGE			As Scored	0	0	
9/14/1996	Tampa Bay Mutiny	DC United	2	0	8,135	League Game	LGE		Tamberino, Paul	As Scored	0	0	
9/15/1996	Columbus Crew	MetroStars	2	0	31,550	League Game	LGE		Shekar, Bob	As Scored	0	0	
9/15/1996	Los Angeles Galaxy	San Jose Clash	4	2	14,179	League Game	LGE		Angeles, Arturo	As Scored	0	0	
9/17/1996	DC United	New England Revolution	3	2	7,360	League Game	LGE		Yonan, Marcel	As Scored	0	0	
9/18/1996	MetroStars	Columbus Crew	1	0	14,007	League Game	LGE		Terry, Kevin	As Scored	0	0	
9/18/1996	San Jose Clash	Tampa Bay Mutiny	1	1	13,091	League Game	LGE	Tampa Bay wins shootout 3-1	Boulas, Zimmerman	As Scored	0	0	
9/19/1996	Dallas Burn	Los Angeles Galaxy	1	2	12,569	League Game	LGE		Saheli, Ali	As Scored	0	0	
9/21/1996	DC United	Colorado Rapids	3	1	20,573	League Game	LGE		Angeles, Arturo	As Scored	0	0	
9/21/1996	Kansas City Wiz	San Jose Clash	0	0	18,594	League Game	LGE	San Jose wins shootout 2-1	Yonan, Marcel	As Scored	0	0	
9/21/1996	New England Revolution	Columbus Crew	0	1	38,633	League Game	LGE		Baharmast, Esse	As Scored	0	0	
9/21/1996	Tampa Bay Mutiny	MetroStars	4	1	11,145	League Game	LGE		Gorog, Frank	As Scored	0	0	
9/22/1996	Los Angeles Galaxy	Dallas Burn	2	1	18,347	League Game	LGE		Patlak, Joshua 	As Scored	0	0	
